Approach,# Train,# Test,Cut,% Cut,Cut Seconds,HPO Seconds,Train Seconds,Total Seconds,T_MAPE,T_MAE,T_MSE,UR_MAPE,UR_MAE,UR_MSE,V_MAPE,V_MAE,V_MSE,P_MAPE,P_MAE,P_MSE,Avg_MAPE,Avg_MAE,Avg_MSE
Binary Segmentation Normal,1957,1754,5055,72.0907016543069,0.6810057163238525,173.90253901481628,6.744700908660889,181.32824563980103,0.12704183786599665,0.09621943355213969,0.014186319085120419,0.2570653877414973,0.14993854638899878,0.032910851729442483,0.3948797872486126,0.06217611351020841,0.005508114208269198,1.4801848849893984,0.039368417201296496,0.004450066774344194,0.5647929744613762,0.08692562766316039,0.014263837949294072
Binary Segmentation RBF,6922,1754,90,1.2835139760410725,94.50719881057739,308.8265058994293,32.2735538482666,435.6072585582733,0.12092704578163428,0.09249520130732691,0.01360201928875667,0.25263820371690426,0.14639431783933748,0.031633397540442414,0.4218033418196861,0.06648911079798622,0.006061811257471041,1.8937068964211903,0.019395869867603402,0.001870009553176596,0.6722688719348537,0.0811936249530638,0.013291809409961677
Binary Segmentation Cosine,5727,1754,1285,18.325727324586424,71.69549989700317,343.8326783180237,11.703120231628418,427.2312984466553,0.11204011128002977,0.08770777525247413,0.013265836289976877,0.2514037024690421,0.14463350912606163,0.031013965036777343,0.44996981120202034,0.07612385164517707,0.007518156521086973,1.4018186273833408,0.023657724681312896,0.0018316186230296892,0.5538080630836079,0.08303071517625674,0.013407394117717731
Binary Segmentation Linear,1827,1754,5185,73.94466628636623,0.5312540531158447,165.073881149292,7.560663223266602,173.16579842567444,0.13268897653338185,0.09915396499328716,0.014466575844868098,0.2532627266959388,0.14642387296516143,0.031625099410868544,0.3945615782252346,0.06460879452541873,0.005962566582654581,1.1536461554164095,0.04826458996920358,0.0045948517525465716,0.48353985921774084,0.0896128056132672,0.014162273397734453
Binary Segmentation Clinear,6832,1754,180,2.567027952082145,0.4705941677093506,410.4889850616455,41.56384801864624,452.5234272480011,0.12806862843812175,0.09657348587459488,0.01423884676956555,0.2520749348700917,0.14550606850971817,0.031474378205436956,0.44102206569215774,0.07292827657617428,0.006985792430384139,1.8156349496455952,0.019656999632874622,0.0018540505077296449,0.6592001446614912,0.08366620764834082,0.013638266978279072
Binary Segmentation Rank,6087,1754,925,13.191671420422132,0.5007672309875488,437.91378688812256,60.71246290206909,499.1270170211792,0.11417503577983401,0.08918542822495842,0.013621976155490207,0.25550758379056454,0.15203086839820082,0.03328851442797541,0.45728193582759025,0.07869665579374854,0.007948792172679128,1.6767210745548393,0.021417953907206144,0.0018722420673925194,0.6259214074882068,0.08533272658102882,0.0141828812058843
Binary Segmentation Mahalanobis,5847,1754,1165,16.61437535653166,78.98774313926697,392.1625771522522,13.676605939865112,484.8269262313843,0.12217993556988804,0.09305199850258566,0.013565143410301104,0.251825616430344,0.14519742259176785,0.031248739623679037,0.4749589543166069,0.08595525397016583,0.009265059415107283,1.9439620129330792,0.019510145327698764,0.001874083058960771,0.6982316298124792,0.08592870509805473,0.013988256377012051
Binary Segmentation AR,6922,1754,90,1.2835139760410725,1.2966859340667725,418.81443095207214,33.047325134277344,453.15844202041626,0.12363591785959557,0.09388171189889931,0.01365318739659587,0.2537281832345105,0.14623656786584305,0.03169813209875956,0.4364509346941892,0.0712324686656738,0.006746196353247722,1.864605903813323,0.018867297827559772,0.0018553065642345327,0.6696052349004044,0.08255451156449431,0.013488205603209411
Binary Segmentation Mean,5597,1754,1415,20.17969195664575,250.36008429527283,429.8827247619629,18.898499011993408,699.1413080692291,0.12319725038030346,0.0939769890993356,0.013888797214174927,0.25351142437533,0.14160877549853818,0.030563504351824117,0.4021861251509487,0.059384450045810354,0.005072397701249575,4.435774079566114,0.015176271740210972,0.0019593514442798423,1.3036672198681736,0.07753662159597416,0.01287101267788211
Binary Segmentation Median,6460,1754,552,7.872219053051912,250.36008429527283,524.1538219451904,51.45892405509949,825.9728302955627,0.1199064546006473,0.09217214703138527,0.013751347100793681,0.2538967205823329,0.14747847531753955,0.0320263067461981,0.43873365450379037,0.07197747564150704,0.006842503072942258,1.5447738719999735,0.021300969874898233,0.0018277825816168673,0.5893276754216861,0.08323226696633285,0.013611984875387735
Bottom Up L1,5427,1754,1585,22.60410724472333,0.22132086753845215,393.39194416999817,10.20169997215271,403.81496500968933,0.1316227881870977,0.09915534066703668,0.014977559456542246,0.25252114175072576,0.13525751553403356,0.029307623321053255,0.41465938757706006,0.06381201790139275,0.00574988951419682,1.9173574217589728,0.021119711845467872,0.0018768527909762403,0.6790401848184637,0.07983614648698314,0.012977981270692131
Bottom Up L2,987,1754,6025,85.92413006274957,0.13407111167907715,153.88978099822998,5.454911231994629,159.4787633419037,0.12364123711841322,0.09493382570259777,0.014107297721624076,0.255395497200681,0.146152225699918,0.03190801681971992,0.3957741089148628,0.06447814164117754,0.005910564162161293,1.3297891853729806,0.04045301717907831,0.004355452467448572,0.5261500071517343,0.08650430255569237,0.014070332792738473
Bottom Up Normal,6732,1754,280,3.993154592127781,0.2280740737915039,405.5586109161377,33.40431594848633,439.1910009384155,0.1163014116589105,0.09034207502113448,0.013678027432797243,0.25311967716621947,0.1441945347676332,0.03127572119237842,0.4505732453716206,0.07616685656809258,0.007523778650215369,1.9559412850339806,0.018739049791640254,0.0018649377909290801,0.6939839048076828,0.08236062903712547,0.013585616266580012
Bottom Up RBF,6907,1754,105,1.4974329720479178,2.48366117477417,362.1045980453491,16.125574827194214,380.7138340473175,0.13461785732193512,0.10060209075107479,0.015111418407280378,0.254012252941112,0.14189748872172536,0.03079985801151674,0.45792294910050557,0.07986240067271504,0.008272596689841316,3.0404438215838394,0.022277115716305983,0.002004709406930897,0.9717492202368487,0.0861597739654556,0.014047145628892343
Bottom Up Cosine,2042,1754,4970,70.87849401026811,1.2249019145965576,228.52409291267395,11.131906032562256,240.88090085983276,0.1273040401527624,0.09623589398718588,0.014043935781477728,0.2538828129109568,0.15035512534914347,0.032577873610774126,0.4510248574671864,0.07638026270030558,0.007593216722299986,2.30170577582707,0.03151918011806705,0.004425142642913496,0.7834793715894944,0.08862261553867581,0.014660042189366338
Bottom Up Linear,1702,1754,5310,75.72732458642328,0.13342499732971191,211.21426105499268,5.357010126113892,216.70469617843628,0.12777877683756253,0.09603361339546007,0.013916231101600588,0.2551499982731023,0.1434296145208021,0.03136994040156491,0.4119968068834859,0.07323905394325421,0.007609219826310853,1.6983948407567964,0.03828018754452543,0.0045070545683964045,0.6233301056877371,0.08774561735101002,0.014350611474468204
Bottom Up Clinear,6812,1754,200,2.852253280091272,0.16218805313110352,558.2969868183136,16.18023681640625,574.639411687851,0.13850379607057492,0.10301034858412676,0.01576107555868834,0.25229828917234776,0.14351104638613355,0.030902592681153505,0.4471971683027318,0.0751792065743794,0.007419995036999607,13.331284985836527,0.015285361660742831,0.001977897056016062,3.542321059845547,0.08424649080134596,0.014015390083214375
Bottom Up Rank,6047,1754,965,13.76212207644039,0.4173407554626465,782.3569779396057,42.733442068099976,825.5077607631683,0.11763554756476383,0.09031758046376037,0.013066403181285031,0.25198227550020735,0.14198717859667706,0.03048428083798306,0.48996991770449255,0.09215560283746185,0.010495497387925767,4.427229546573299,0.016372644662493472,0.0019213274065509962,1.3217043218356905,0.08520825164009838,0.013991877203436209
Bottom Up Mahalanobis,5662,1754,1350,19.252709640616086,1.1329660415649414,559.9323720932007,38.929558753967285,599.9948968887329,0.12466150338567417,0.09460011701245634,0.013871422524020287,0.25258044822065284,0.1441467656226723,0.031232310193733723,0.4615313083522186,0.0804812773320084,0.008241478757112862,1.3453276698236767,0.025450474435065797,0.0018654522499592253,0.5460252324455555,0.086169658600551,0.013802665931206532
Bottom Up AR,987,1754,6025,85.92413006274957,0.18491506576538086,145.9292757511139,6.266266822814941,152.3804576396942,0.12910909296684672,0.0971190263381395,0.014214891636936447,0.24550300031642727,0.13961711030025667,0.02881761980685025,0.43739416871233816,0.08343492105023072,0.009436060623205449,1.5153099101699257,0.041312945594322074,0.004592944631762062,0.5818290430413846,0.09037100082073671,0.014265379174688557
Bottom Up Mean,4331,1754,2681,38.234455219623506,6.322864055633545,347.5081181526184,15.901049852371216,369.73203206062317,0.11676064743090807,0.09053090214563829,0.013573483154260314,0.2519573658059876,0.1443295341706235,0.03108350746273756,0.4336449412376063,0.07049142556253267,0.006636658674379424,1.4174032148585727,0.032393734598403466,0.002976028578563557,0.5549415423332688,0.08443639911929983,0.013567419467485228
Bottom Up Median,5545,1754,1467,20.92127780946948,6.322864055633545,477.67420077323914,29.72531294822693,513.7223777770996,0.12619605501183034,0.09559031018565277,0.014064960236235024,0.2537854790753897,0.14997482215737235,0.032656628582528574,0.46318435450582585,0.08112224455417465,0.008360647918359788,1.1183299006534746,0.034314884942383134,0.002112198917106456,0.49037394731163003,0.09025056545989599,0.01429860891355746
