Approach,# Train,# Test,Cut,% Cut,Avg Cut Seconds,Std Cut Seconds,Avg Train Seconds,Std Train Seconds,Avg Total Seconds,Std Total Seconds,Avg P_MAPE,Std P_MAPE,Avg P_MAE,Std P_MAE,Avg P_MSE,Std P_MSE,Avg PrA_MAPE,Std PrA_MAPE,Avg PrA_MAE,Std PrA_MAE,Avg PrA_MSE,Std PrA_MSE,Avg T_MAPE,Std T_MAPE,Avg T_MAE,Std T_MAE,Avg T_MSE,Std T_MSE,Avg UR_MAPE,Std UR_MAPE,Avg UR_MAE,Std UR_MAE,Avg UR_MSE,Std UR_MSE,Avg VV_MAPE,Std VV_MAPE,Avg VV_MAE,Std VV_MAE,Avg VV_MSE,Std VV_MSE,Avg Avg_MAPE,Std Avg_MAPE,Avg Avg_MAE,Std Avg_MAE,Avg Avg_MSE,Std Avg_MSE
Binary Segmentation Normal,656,1099,3740,85.07734303912648,0.33012871742248534,0.019878330186564607,5.915162563323975,0.9495530866214775,6.24529128074646,0.9559931654286811,378032478736577.44,241683114760638.2,0.14413490270684348,0.07209414316029372,0.04044873806643345,0.035166902884013654,0.2143601244517942,0.2945912408446179,0.2125820045769808,0.2921449644632344,0.16660764056971872,0.3452932658033109,0.31456951316356063,0.2944059675855155,0.23464220404270392,0.22167898281755924,0.13287852738381994,0.2383326619964005,0.7391602225777448,0.3734795410207116,0.4779482267832056,0.2442304399847085,0.37428417442427636,0.3076713477907555,8617724766663.293,6629208508393.412,1.8332446075608966,0.13787314245327772,5.193050116807501,0.7433424261826894,77330040700648.27,48097024344262.336,0.5805103891341258,0.17232188070663054,1.18145383945035,0.29178965206597146
Binary Segmentation RBF,1646,1099,2750,62.55686988171064,14.488269138336182,0.04641232300638639,12.820746517181396,4.774989806947882,27.309015655517577,4.7674355281691945,91477070540984.6,50799548975606.766,0.06253333441078754,0.011255374247328573,0.015257643242820333,0.0004983534199233411,0.007453071833984927,0.003252498823675109,0.007399933783923672,0.003233074651283934,0.00010438618504912323,9.129148592241802e-05,0.08010710779551185,0.0028677469909253505,0.05543850585218404,0.001488035382728118,0.005181500982045992,0.00027942843176357435,0.2233998869976107,0.003959551465217667,0.12432695260996264,0.0034538267927547725,0.022873650419105697,0.001044923884456165,111810574077133.05,9823711842491.512,0.07312858869630585,0.002355608434559372,0.006575311462301839,0.00038360553619683956,40657528923623.51,10761160221147.549,0.0645654630706328,0.0026356841750525594,0.009998498458264598,0.0003540450656361767
Binary Segmentation Cosine,2071,1099,2325,52.88898999090081,13.721821928024292,0.056108037703460824,14.261186742782593,1.9248338794767856,27.983008670806885,1.9385114377909363,116354596025813.2,46980320721789.26,0.06805976786736466,0.010478976178053635,0.015144059880420743,0.0002973716793069236,0.01021787271214449,0.004459205226690874,0.010135930043536221,0.004423781795852905,0.00014447097461822405,9.724778380404516e-05,0.08198929007245764,0.003654799159835408,0.05757793412285916,0.0024602305503426945,0.005501607599043564,0.000420110251449395,0.22421868644788412,0.004221165521358429,0.12145499593207067,0.0019812453159567746,0.021975711960538203,0.00045427576276035306,139623078682654.19,15365916914527.434,0.06810573054210428,0.0017763607345010835,0.006141521874391905,0.00016812618971541685,51195534941693.46,11520573351495.994,0.06506687170158706,0.0018056308007428229,0.009781474457802529,0.0001988402624684417
Binary Segmentation Linear,656,1099,3740,85.07734303912648,0.27114267349243165,0.007348413605909237,6.8021355152130125,1.638267460468083,7.073278188705444,1.641529289544125,321678387759496.5,200632597733289.8,0.15708123448141428,0.06907720904767792,0.05241752163419757,0.025597551412340117,0.20351944314534487,0.08409137075724614,0.20184033705255022,0.08341263833612653,0.07057701331597697,0.046409088939116876,0.3100306021417243,0.11585852993481066,0.23387154616843883,0.08929898653421167,0.08508035749503459,0.05833305539548129,0.30530025976480263,0.06926561166070196,0.17077697547509194,0.04213378408938098,0.04527320458727285,0.019740770223599373,4947484183961.551,2905149606280.3945,1.8817182462351818,0.10229381193630079,5.457725213195451,0.563557662695726,65325174388691.695,40221221372311.76,0.5290576678825353,0.01778933570903361,1.1422146620455869,0.1012232423884559
Binary Segmentation Clinear,2281,1099,2115,48.11191992720655,0.168526554107666,0.0034292696310229717,12.445165824890136,2.1331059541703503,12.613692378997802,2.1332518895972967,90335196293780.1,40541406286008.26,0.06240255510870822,0.008595012484873656,0.015433612042307749,0.0005481799509713982,0.008851817469229315,0.0030341457184791393,0.008777538360124477,0.003002896384512085,0.00011339063966586158,6.54801584597138e-05,0.07983672048237068,0.0033484661272457543,0.055852386720654214,0.0020449744488236317,0.005248200415465023,0.00036816242454337816,0.22567080893021801,0.005012771934017335,0.1229671041445458,0.0022897690383727526,0.022411774316792133,0.0007367686457434245,143842455420760.16,16946564038886.775,0.06952278823383286,0.002992475275616478,0.0064108659688547134,0.0004292931085309431,46835530342908.03,10122608246549.883,0.06390447451357313,0.0018361819961308773,0.009923568676617096,0.00023530339036696707
Binary Segmentation Rank,686,1099,3710,84.39490445859873,0.3352658271789551,0.0893916857042377,5.756662750244141,1.533957285570366,6.091928577423095,1.532726276942578,280996386012251.12,122840061502454.06,0.11935736436942437,0.03079000345177277,0.028673099794838675,0.007902089006720486,0.2404126229539854,0.11646793958622664,0.23842360988986375,0.11549829822738318,0.10126827350800549,0.07943394276341675,0.1856651517655162,0.1419708414410322,0.13986576416073565,0.10830001211898097,0.04183547609802918,0.05348575087839564,0.3082588306146738,0.07123767318954226,0.19093799958764823,0.06560569793805691,0.057407768257336594,0.03826866304351204,15126053924387.502,8963971124798.877,1.878547940233093,0.14980002449183055,5.5040488578277795,0.8630951411776535,59224487987327.73,24419001196811.28,0.513426535648153,0.05189170435068747,1.146646695097198,0.18418395026949433
Binary Segmentation Mahalanobis,686,1099,3710,84.39490445859873,17.388199234008788,0.06753743350129682,5.425602912902832,1.5051761893848847,22.81380214691162,1.5611480688729937,265988350646588.94,238986831291081.75,0.12441138430014133,0.06525819318880147,0.03660137964131936,0.019892508806211722,0.2779694957310986,0.1220499120437966,0.27567926300287743,0.12103458030858127,0.13379092210777593,0.1214685674597213,0.2471570123793062,0.09617139834125997,0.1885712303907254,0.0713543871786216,0.05457687216463115,0.04292665310871573,0.2758321660280005,0.021936552926262537,0.1857040966179177,0.016475501276352906,0.04975773047207389,0.008563927447765542,21646698148623.84,5778416125316.523,1.970189959539249,0.07788381216341098,5.995376898246959,0.4590017577814352,57527009759042.54,48133274777199.11,0.5489111867701822,0.0243974759390826,1.254020760526552,0.08187277852214227
Binary Segmentation AR,2011,1099,2385,54.25386715195633,0.4308730125427246,0.019653983978247275,13.581947660446167,3.8655273818853377,14.012820672988891,3.853494183247523,98153765575499.27,74733697888409.84,0.06429529345381625,0.017375550590406828,0.015654093036007018,0.00042908928771366654,0.009806237009986103,0.005975083248733212,0.009720933439269802,0.005918231360495751,0.00015801075242993535,0.00016002991880816338,0.08128911242934565,0.00280288647452783,0.057819115652542906,0.002887571735245753,0.005535795158631415,0.00046705097042665987,0.22549331946265838,0.005331402723306493,0.12333773827995761,0.003726407163124753,0.022646123148853673,0.0010577557396685873,132430645045474.75,22327734430598.344,0.06977603166172962,0.004206119028549142,0.006343030151456343,0.00047852935675895457,46116882124194.78,17735418216266.83,0.06498982249746328,0.002819130929245752,0.010067410449475676,0.00010758385553186097
Binary Segmentation Mean,1345,1099,3051,69.40400363967242,47.821142721176145,0.08346117554570218,9.926320600509644,1.5889118373279654,57.74746332168579,1.578986280192857,74692484688711.97,15296066739766.348,0.058476873746558036,0.00319671177667849,0.015252880809830867,0.00028463029941635447,0.010925834801429158,0.00504588890464711,0.010850941607402301,0.005017454516917671,0.00022759562533111123,0.0002078169296957739,0.08088054945174476,0.0028709795457419764,0.058736417873877046,0.0016137645120418477,0.0058338868883129925,0.0003376123523228516,0.22676174645129005,0.006051622727563793,0.12695136055798933,0.0018196778770634048,0.02380546319636852,0.0004600107263017625,81191538600210.88,15254671055407.018,0.07944333607767318,0.005606997511170571,0.007908629867755056,0.001165819346058993,31176804657784.54,3486609297286.865,0.06689178597270001,0.0020136151094271356,0.010605691277519707,0.0002627386133487496
Binary Segmentation Median,1166,1099,3230,73.47588717015469,47.821142721176145,0.08346117554570218,8.309016227722168,2.0905997627540986,56.13015894889831,2.0245460602099796,106034512476469.14,43158596172233.61,0.0660910460105637,0.009775543835964165,0.015579442026817603,0.00046613922998452737,0.012973847792805337,0.006883504868248504,0.01286833880538354,0.006821143679179667,0.0002664539009289539,0.00030391324097379143,0.08631333333539157,0.009443398621070232,0.06179281291085305,0.006331983770839822,0.006480743367530447,0.0012992240352984953,0.23068828113352216,0.006387104772402088,0.1283920031419334,0.005550145288235016,0.024344855314584087,0.0017812327491250229,60650259641319.6,22594454782265.547,0.08356853967245224,0.006690659679259311,0.00925318076372557,0.0019405963276724974,33336954423557.695,10420062297976.457,0.07054254810823724,0.003874411045121573,0.011184935074717331,0.0007125927240084044
Bottom Up L1,791,1099,3605,82.00636942675159,0.10178914070129394,0.0017225529544004333,6.340493249893188,1.1409615915406217,6.442282390594483,1.14263934863055,99381121757788.7,30783021035554.4,0.06430613673003914,0.006909427827339388,0.015338477396618644,0.00021187560665756198,0.012052954071896525,0.0027485480833677528,0.011965232265266754,0.0027343111557547547,0.00023422701160277844,0.00012057348766831801,0.08430302868500449,0.00888297055639179,0.061150599375875116,0.005415773562255392,0.006393664063980666,0.001173951858825438,0.2346119599233326,0.007995835481490672,0.1286065411132427,0.0018503479924556225,0.024672567245042364,0.0008749916952176063,18329291999621.117,10026332478224.037,0.10290162962983802,0.009175897049457184,0.015753031750283586,0.0030693968590619412,23542082751481.883,5162187528771.12,0.07378602782285239,0.002704783551619064,0.01247839349350561,0.0008321591297467289
Bottom Up L2,4246,1099,150,3.4121929026387625,0.10771675109863281,0.08950523206685523,25.135091686248778,5.767826803742452,25.242808437347414,5.732848214967209,67985104124212.88,8434701288421.873,0.051815411214665735,0.001793436415823336,0.011693757077776,0.00015126191209500543,0.005442478258783502,0.0030333436298282668,0.005398319804434391,0.0030116512017898923,5.276335382995205e-05,5.1876070009741185e-05,0.0785213958318251,0.0006253538907485836,0.05485960052302294,0.0004372637505381881,0.005059185258098747,8.879694994197973e-05,0.23070737465720628,0.009966429128919345,0.11901621542424227,0.0011975861017216253,0.021337762328015562,0.0007820232752774593,196295549376477.62,12096807574609.295,0.07030775389885657,0.0013589907136516417,0.007797478080317023,0.000566556250310534,52856130700138.1,2308055874615.4976,0.06027946017304442,0.0007116472790210704,0.009188189219607455,0.00015440497074437295
Bottom Up Normal,581,1099,3815,86.78343949044586,0.12440519332885742,0.00593621482463475,6.15206503868103,0.7010284140471338,6.2764702320098875,0.6964308213512063,411460850217748.2,372606058200911.44,0.1820373759993099,0.1372652491551124,0.07933958229079083,0.07871178677023714,0.2641877950535212,0.12984094627781154,0.2619935355884134,0.12874950506122787,0.12436454700874477,0.09534387972138424,0.26088399368410947,0.21407856877838952,0.194445125422322,0.16236041039677593,0.08265094899973918,0.12136498831516573,0.3604560015495628,0.17357333501696434,0.23272050603315145,0.12090662094590604,0.09194364172965115,0.09676927977783849,6135287178446.996,1546229640525.2283,1.8685625019338084,0.14971934633545791,5.397303152278108,0.8396532307265105,83519227479239.08,74456545101453.31,0.5479518089954009,0.06985780322846924,1.1551203744614065,0.18914767301459964
Bottom Up RBF,876,1099,3520,80.07279344858964,0.7642867565155029,0.028970903683339707,7.440531969070435,2.069268227244474,8.204818725585938,2.065766526228297,97155927477850.34,35018773081585.043,0.06396316887661706,0.007875986035579386,0.015515195918108224,0.0005079959278781117,0.012534756568725656,0.003646961224008879,0.012439901181323423,0.0036123539609967743,0.00023425921183884633,0.0001174651347683425,0.08607231303784807,0.006280867251859771,0.06172874946838221,0.004061891133302223,0.006457175168032859,0.0008828097869464481,0.22658845918015508,0.004134083622277665,0.1273977454047698,0.0025934611129396733,0.023883371012030946,0.0008507109673441016,45943976065656.07,20412424756897.496,0.09048119977774932,0.005348788426717677,0.011177355202039526,0.0019112392403341858,28619980708701.227,8398114935796.828,0.07120215294176839,0.002715668682795827,0.011453471302410081,0.0005481762119237695
Bottom Up Cosine,4246,1099,150,3.4121929026387625,0.38602561950683595,0.027663949374352844,27.09653959274292,5.318649699098399,27.482565212249757,5.329999955372101,120938647044494.22,51805073756244.43,0.06415220885215686,0.011924720245518446,0.011786303063811352,0.0002717085069280611,0.004977728678772227,0.002281216617175662,0.004934766494003651,0.002260651537587274,3.7873030370171365e-05,2.9169105307221766e-05,0.07997812312271618,0.003703510812607382,0.05583964388077457,0.0015667134336478355,0.005217387555889115,0.00030509827613679004,0.22748162087308973,0.00406339040270454,0.11842288094077132,0.001745590421848002,0.020907569295217476,0.00036246577834780723,191463280934287.97,7925376944339.547,0.07034728165863997,0.0008599713172125602,0.007633413525444915,0.0002175092204366677,62480385595756.43,11276904573772.09,0.06273935636526931,0.002480857708842568,0.009116509294146606,3.7062718826099005e-05
Bottom Up Linear,651,1099,3745,85.19108280254777,0.09712181091308594,0.002465784748400079,5.430628824234009,0.5612167772166436,5.527750635147095,0.5628376915492036,536352572550913.25,396699099675213.5,0.20128140963563856,0.10526033781680308,0.07565294493216872,0.05559898141117296,0.33251812740287834,0.2477330477821674,0.3297770547630529,0.24566549378232666,0.23154527483553033,0.3091221860871392,0.5768299194676472,0.23735418767561184,0.4349624781337239,0.17674400745351246,0.29659057847563797,0.21703719341857844,0.4583118953543333,0.2926521429560329,0.2881534398751517,0.20249210483425353,0.1564075257117339,0.2026645948207227,9522525209945.006,2116950882241.0544,1.810551207965615,0.14163362045286745,5.079306371262254,0.7620927278442111,109175019552171.8,79480807101544.45,0.6129451180746361,0.0941538810316131,1.1679005390434656,0.16549074916283793
Bottom Up Clinear,3066,1099,1330,30.254777070063692,0.056798887252807614,0.0020185216604983553,17.670284700393676,6.180843975272772,17.727083587646483,6.180130077214696,109478955683898.88,51159463838930.62,0.06159852229945815,0.011797311795790662,0.011924017816637862,0.0004131276399595995,0.007498284104215896,0.0042694686763376215,0.007438183516953885,0.004234023930311636,0.00010204792418278729,0.00011412015873118507,0.082000165728299,0.002859547363708875,0.057111504498080314,0.0017393068911853464,0.00546733468749266,0.0003509957436647676,0.22738605230664863,0.012609259101405434,0.12188659602748066,0.0035909151683041324,0.022073679864261234,0.0013822744940129768,175467964480275.84,7209588412391.667,0.0689049456934297,0.0017488902754844956,0.006980132271627858,0.00036065759066469826,56989384032834.93,9503042480435.844,0.06338795040708059,0.0023293087510091797,0.009309442512840476,0.0004585492034584896
Bottom Up Rank,626,1099,3770,85.75978161965423,0.1888212203979492,0.006560897628916811,5.312827491760254,1.2253954793347623,5.501648712158203,1.229182107063273,540595003640851.1,286244349901606.25,0.20513048786368826,0.07658666948379994,0.07234034272427871,0.03509941142637797,0.3578512477722048,0.13561113590769025,0.35490329653889136,0.1344795694934449,0.2063744588835361,0.1302853107571032,0.35602578258678763,0.19740558595064825,0.2689978316413372,0.14898305758939967,0.12581397660454735,0.12190066681208016,0.5372774428449768,0.1696367861155,0.35861887266283415,0.10766827660848859,0.18584736144509878,0.0989359149558295,7851630734739.521,5860292289571.049,1.811296847375941,0.1675452015396902,5.082832419438905,0.9077274749957646,109689326875118.2,56221823786470.4,0.5997894672165383,0.04296925795526348,1.134641711819273,0.17956153841605624
Bottom Up Mahalanobis,706,1099,3690,83.93994540491356,0.20883550643920898,0.008226896876911914,5.805326080322265,1.3553774049805989,6.014161586761475,1.3498143226648955,101183913237323.23,63646362725325.63,0.06761695892635101,0.014074309359924427,0.01742728574140318,0.0005045520134581365,0.024968437037778762,0.01168919835540485,0.024785387369391666,0.011613276094819174,0.0012843964725454244,0.0009939786468496714,0.08742488687779769,0.005990977797038154,0.06287237869348972,0.004616215704251431,0.006740160107894022,0.0010286442849648295,0.23337183220558963,0.0066478618615181265,0.13084231926625375,0.005099681477165715,0.025346681262782302,0.001689335563627864,27668616276663.234,12669575984164.918,0.3684171001616003,0.032298585913122325,0.20770644814083833,0.035552681329489924,25770505902797.203,13045164526844.111,0.1309068288834173,0.007479097828561445,0.05170099434509267,0.007421886096703462
Bottom Up AR,3101,1099,1295,29.458598726114648,0.09802799224853516,0.0028877178844215977,22.47562780380249,5.417391524845501,22.573655796051025,5.416509422104201,96107665377814.34,25524265875012.094,0.05819209817298041,0.00580296480713263,0.011623370871063606,0.00013858761471179556,0.004777154031934708,0.0019675402295553186,0.004738726965734747,0.0019522917504412609,3.9496211120002905e-05,3.4339197183021136e-05,0.08529760647095325,0.008811120278446936,0.058640814742072424,0.004727243461288005,0.005729417563587764,0.000837650232955731,0.22334657639885042,0.0032297090331117355,0.12040252846116481,0.0013892986325117732,0.021338635884610015,0.00047838955116010634,181539221111960.44,14627012040754.531,0.06914594667628184,0.002064420418494126,0.007197479925837071,0.0006417645470864327,55529377297954.945,4950073164128.704,0.0622240230036469,0.002017688836211527,0.00918568009124369,0.00015184559902336578
Bottom Up Mean,1889,1099,2507,57.029117379435846,2.13382887840271,0.08672304714586264,12.486891651153565,2.7614292912087786,14.620720529556275,2.7251044367203816,68913441638489.766,49543716258162.445,0.0577081153974759,0.010702673677759301,0.015497995915255287,0.0005861879884669421,0.0060713371461615035,0.0017925964617672948,0.006019804025911427,0.0017773829873406778,5.57078975034048e-05,2.6761519772935318e-05,0.0811391781947893,0.001568435935984973,0.05634192036348042,0.0011526570410760272,0.005347227953516669,0.00019301159921693907,0.2241126868353153,0.006044995830091837,0.12488210706296571,0.004971060559197,0.02308684510662007,0.0014986550196937581,131279504970793.45,18687329255649.438,0.0705382646697186,0.003693085573569301,0.00639922337796215,0.00033614835453448834,40038589321856.625,9876435764643.139,0.06309804230391045,0.0022740224323607302,0.010077400050171518,0.00046597890361129015
Bottom Up Median,834,1099,3562,81.02820746132848,2.13382887840271,0.08672304714586264,6.7771289348602295,1.4884457241105291,8.91095781326294,1.4813860629051667,81595590323556.19,29380401389391.81,0.06021622608188565,0.006261414596827456,0.01532455399349509,0.0003160995637828434,0.011786777177756929,0.005626397349146363,0.011695613060182393,0.005573170271574954,0.00021960264647797792,0.00020375954359491984,0.08543920590305887,0.006359088157770093,0.06147608376984752,0.004117975687820601,0.006418284414866171,0.0008443962986368004,0.2302644782596545,0.004926758864685719,0.1289976047018516,0.004320865132827587,0.024533135476449523,0.0015214746582272545,35965261101003.94,20099857611792.516,0.09415325715203036,0.00576925863797388,0.012456448173128156,0.0020204930803226846,23512170284911.96,8235802655513.396,0.07130775695315954,0.0028232274007518486,0.011790404940883384,0.0005874333365357412
