Approach,# Train,# Test,Cut,% Cut,Cut Seconds,HPO Seconds,Train Seconds,Total Seconds,P_MAPE,P_MAE,P_MSE,PrA_MAPE,PrA_MAE,PrA_MSE,T_MAPE,T_MAE,T_MSE,UR_MAPE,UR_MAE,UR_MSE,VV_MAPE,VV_MAE,VV_MSE,Avg_MAPE,Avg_MAE,Avg_MSE
Bottom Up L1,791,1099,3605,82.00636942675159,0.13842296600341797,116.63166880607605,5.797363996505737,122.5674557685852,1.857746895020546,0.06294391726570023,0.015990891286064512,0.013552632031030805,0.013309202615789741,0.0002819510253162232,0.08188062987727578,0.062291565382580696,0.006596004410570156,0.2126838765021828,0.14127230314733716,0.029723509152100182,3.1672409715570353,0.11354712511324305,0.017371991112653105,1.0666210009976151,0.07867282270493021,0.013992869397340846
Bottom Up L2,4246,1099,150,3.4121929026387625,0.08757400512695312,336.20641708374023,14.662331104278564,350.95632219314575,2.7612706210797153,0.04660464426834452,0.012552310317736964,0.009619411672277254,0.009398382520001455,0.00014913886521642264,0.08379286278437907,0.06007712749648305,0.006040728096838932,0.19619560478541279,0.13006260720703472,0.02522277456113835,0.4705378995408402,0.07486073290187971,0.009132478568227806,0.7042832799725248,0.06420069887874873,0.010619486081831685
Bottom Up Normal,581,1099,3815,86.78343949044586,0.16805291175842285,106.90249681472778,3.0889410972595215,110.15949082374573,1.3505075688763355,0.22656597603372985,0.08154902119634513,0.15716337697793145,0.19487198533536867,0.05099330070974899,10.272873199853573,0.6115257375721264,0.5073412029367143,24.985901972113012,0.7289513769259811,0.7139675082073175,5.817194716950585,2.1974673339364252,7.182262443490638,8.51672816695429,0.7918764819607262,1.7072226953081535
Bottom Up RBF,876,1099,3520,80.07279344858964,0.8515529632568359,123.72677516937256,3.506999969482422,128.08532810211182,1.7838003224555858,0.07071246213146788,0.0162608482456935,0.02841781299058305,0.029135087711378817,0.0011577197566660432,0.09393876491148764,0.06836805236491016,0.007838761103632226,0.18191948226336013,0.1254785825768729,0.023585605543338585,21.818119041560745,0.13750242307888927,0.025899934402160384,4.78123908483635,0.08623932157270384,0.014948573810298155
Bottom Up Cosine,4246,1099,150,3.4121929026387625,0.46364307403564453,329.527774810791,10.77017593383789,340.76159381866455,1.4113998652170412,0.06234345864093485,0.011670161387052739,0.01724204909375513,0.0172231050349336,0.00041586075843877066,0.08212925699099724,0.058751905115032976,0.005827068557902191,0.19811010676391408,0.13150604580920314,0.02561741410544113,0.4942266835391413,0.07380997092025791,0.008464235153602843,0.44062159232096965,0.06872689710407252,0.01039894799248753
Bottom Up Linear,651,1099,3745,85.19108280254777,0.0871431827545166,109.12734580039978,3.6532437801361084,112.8677327632904,2.098298775224627,0.09186634991980608,0.027445642572495613,0.26010948934751893,0.18746525291632327,0.04971027590797942,0.11873420890735276,0.09827612032287632,0.013982518858741749,0.316291600814946,0.17496106330282665,0.04458037653844812,20.408963629773154,1.9299551823606713,5.680399969820444,4.640479540813521,0.4965047937645005,1.1632237567396189
Bottom Up Clinear,3066,1099,1330,30.254777070063692,0.06549882888793945,217.8643901348114,11.82034420967102,229.75023317337036,1.3126266428929256,0.06714624102614176,0.01181052382264583,0.011920011765389404,0.011709960013295093,0.00020652784857233737,0.08052126905190475,0.05762572501959742,0.005681062803184037,0.1907430516175107,0.1302382879367368,0.025710353355943735,0.49874728292983833,0.07193326622451578,0.007848044113209987,0.41891165165151395,0.06773069604405743,0.010251302388711182
Bottom Up Rank,626,1099,3770,85.75978161965423,0.20238709449768066,99.60585284233093,4.931516885757446,104.73975682258606,1.228095220185926,0.23118048368760005,0.07627200773503631,0.025612171259009574,0.024697465549412347,0.00097209144195256,0.4391465653862034,0.211802735008319,0.060643731162360597,0.20348480638447614,0.15105341550193602,0.03427408332238785,13.830671368107435,1.955789498683223,5.822701673897339,3.1454020262646067,0.5149047196860976,1.1989727175118152
Bottom Up Mahalanobis,706,1099,3690,83.93994540491356,0.2461230754852295,94.4218008518219,3.6652932167053223,98.33321714401245,1.221481245014112,0.08108338533970087,0.016613731362320344,0.0929189457794718,0.0816806221571573,0.0091403709768477,0.08589235403492318,0.06533513858550138,0.007375319324727946,0.18898416858508973,0.12821937334283773,0.02490612096267268,5.962229526830505,0.3965809862026178,0.2395327067420483,1.5103012480488203,0.15057990112556305,0.05951364987372343
Bottom Up AR,3101,1099,1295,29.458598726114648,0.09485387802124023,253.79623126983643,5.877086877822876,259.76817202568054,2.524377334364974,0.05819586640878289,0.012910215743415695,0.014893108324751795,0.014396247969300374,0.0004060001009575959,0.08489849477393381,0.06126850560242843,0.006594405220950925,0.20286876371690835,0.1318338852874131,0.02567956038151413,0.4610227180787282,0.07758318686218278,0.010124303731143385,0.6576120838518585,0.06865553842602158,0.011142897035596329
Bottom Up Mean,1889,1099,2507,57.029117379435846,2.405251979827881,170.72696828842163,9.194035053253174,182.32625532150269,1.5611554397507499,0.06736728954617276,0.01543079254311453,0.006597303492284651,0.0064903350629661564,6.969997360101908e-05,0.08469893180367016,0.06384666999055563,0.006744993111833068,0.20424762278270858,0.13668006524413495,0.027431455876632673,0.677150970340464,0.07670583537761246,0.007338783045470748,0.5067700536339756,0.07021803904428847,0.011403144910130402
Bottom Up Median,834,1099,3562,81.02820746132848,2.405251979827881,121.55717396736145,6.421251058578491,130.38367700576782,1.6800602803035987,0.06624691427441569,0.015822762401653777,0.017779488239900165,0.017736618504173903,0.0004399220203377781,0.08483829940886697,0.06559745822661706,0.007233536504282378,0.21370728676197864,0.13889064355505776,0.02872702695305048,4.6618818581939765,0.11421719511120391,0.018595124142499135,1.3316534425816655,0.08053776593429371,0.014163674404364713
