Approach,# Train,# Test,Cut,% Cut,Cut Seconds,HPO Seconds,Train Seconds,Total Seconds,P_MAPE,P_MAE,P_MSE,PrA_MAPE,PrA_MAE,PrA_MSE,T_MAPE,T_MAE,T_MSE,UR_MAPE,UR_MAE,UR_MSE,VV_MAPE,VV_MAE,VV_MSE,Avg_MAPE,Avg_MAE,Avg_MSE
Binary Segmentation AR,153,1139,4400,96.63957830002197,0.5468900203704834,68.51456904411316,2.3193860054016113,71.38084506988525,3.2501988111108493,0.07794307605028854,0.03533317871580355,0.03620417565003276,0.03626863137999059,0.0017867671283025735,0.08734737356322997,0.06567481822650097,0.007128880617693806,0.18917285835334208,0.1352073620725586,0.024139789212591075,0.3261710907391162,0.14069866539604503,0.026715723152268292,0.7778188618833142,0.09115851062507678,0.019020867765331875
Binary Segmentation Mean,989,1139,3564,78.2780584230178,70.77727317810059,104.27831602096558,7.6134679317474365,182.6690571308136,1.9351692912410892,0.05703799184668813,0.01663519023226995,0.008556183107453463,0.008438727650905448,0.00010011706761941907,0.1030389111203719,0.07556591124007601,0.008396027421695484,0.10063368977586118,0.07890118297653348,0.009935701377535876,0.29121655796527796,0.10425833124929228,0.016214247796437164,0.4877229266420107,0.06484042899269907,0.010256256779111579
Binary Segmentation Median,168,1139,4385,96.31012519218099,70.77727317810059,66.40364599227905,2.2058351039886475,139.3867542743683,1.7368312437679967,0.0753034967878945,0.029288447453494237,0.03620700336963916,0.037526219197959926,0.0019244132611322166,0.08779873674936296,0.0658662996146011,0.006916348890356463,0.2177913455598959,0.15109853632491305,0.028934699991781197,0.32381213725945807,0.13789828526784723,0.0257329709202333,0.4804880933412708,0.09353856743864322,0.018559376103399482
Bottom Up L1,153,1139,4400,96.63957830002197,0.1237330436706543,67.66733384132385,2.5261940956115723,70.31726098060608,4.256528452078314,0.07854887848740881,0.034858585067275086,0.031083262982500734,0.03169627669167157,0.0013202533205925267,0.07760630688936156,0.05834899686742458,0.005747905836314988,0.20815167823888503,0.14595241414887491,0.027798843855790525,0.3290737091227151,0.14387020922012483,0.028147327215314707,0.9804886818623558,0.09168335508310098,0.01957458305905758
Bottom Up L2,153,1139,4400,96.63957830002197,0.07574820518493652,68.26625204086304,2.2547101974487305,70.5967104434967,2.3886479696854055,0.07404961897661243,0.03416627496310344,0.040308089033234705,0.0406981643930645,0.0021393395282961365,0.08978340702750517,0.06750490998948283,0.007439065217876137,0.23796417131706427,0.16204928528154805,0.03295460452980878,0.3087761454798985,0.12758781260518925,0.02226994335235943,0.6130959565086214,0.09437795824917942,0.01979384551828878
Bottom Up Normal,853,1139,3700,81.26509993410937,0.1508636474609375,98.99092698097229,4.350176095962524,103.49196672439575,1.9724550283087974,0.06426985020472367,0.01918991233697934,0.013356395925555596,0.013153392115024096,0.00024837990336223307,0.0903760692560043,0.06850755220629971,0.007663611888340406,0.09791275676052989,0.07662159868962669,0.00925087782664472,0.2872167378471725,0.10366709580207427,0.015914430167120044,0.49226339761961163,0.0652438978035497,0.010453442424489347
Bottom Up RBF,153,1139,4400,96.63957830002197,0.7919027805328369,69.4690089225769,2.2189230918884277,72.47983479499817,16.710252057627386,0.07236987983584647,0.03626425035761853,0.028973582960106343,0.02890234719617905,0.0010500755988915246,0.10402776436144752,0.08295126265559724,0.011255930111544148,0.19615437763965826,0.13917686338791097,0.025079913307507855,0.3042234800416874,0.12261232654900278,0.020908541141216517,3.4687262525260563,0.08920253592490737,0.01891174210335571
Bottom Up Cosine,153,1139,4400,96.63957830002197,0.4505457878112793,69.95028305053711,2.264709949493408,72.6655387878418,31.541796559043295,0.07146404742608295,0.03820212771127109,0.04713026699902961,0.049524266681802126,0.0032441458596582247,0.08334077002463254,0.06339765813176389,0.006899256864134328,0.2571531742033499,0.17241205274409954,0.037492431742374856,0.3342147811731686,0.1468987166286068,0.029251869356321333,6.452727110288703,0.1007393483224712,0.023017966306751958
Bottom Up Linear,1398,1139,3155,69.29497034922029,0.08846616744995117,139.3488690853119,6.152094125747681,145.58942937850952,3.3776271080370037,0.03635669081436131,0.007458853967716294,0.011829431236556711,0.011650060886145891,0.00019938350570663938,0.0923434987858491,0.07034967283160408,0.008033656171310915,0.0979371861369726,0.07636068569486754,0.00925243475375287,0.2880895189060614,0.097740377999141,0.014824888794290328,0.7735653486204884,0.05849149764522402,0.007953843438555406
Bottom Up Clinear,163,1139,4390,96.41994289479464,0.06867599487304688,75.4747109413147,2.491338014602661,78.0347249507904,2.699467266821277,0.07705393868628538,0.03498397181684592,0.04218383591943306,0.04366235414584558,0.002503056591932882,0.10280825755111642,0.08191231740289777,0.01095011384265527,0.22646556142018145,0.15607325076720013,0.030994661245384216,0.33984681511663073,0.15263933472082963,0.031124471002498284,0.6821543473657283,0.1022682391446118,0.02211125489986332
Bottom Up Rank,1518,1139,3035,66.65934548649243,0.1898949146270752,121.13691806793213,2.7564101219177246,124.08322310447693,2.0951291763574114,0.014374550443288154,0.0008944672402070681,0.018592275333187278,0.018033591359124093,0.0005396804994456524,0.09949088681912127,0.07541536637075118,0.009103972830817635,0.1122477188916031,0.08599195879608393,0.011584673511054059,0.28431554468296194,0.10041059820596436,0.015315916595402362,0.5219551204168567,0.058845213035042365,0.007487742135385354
Bottom Up Mahalanobis,153,1139,4400,96.63957830002197,0.34386491775512695,67.75293111801147,2.147376298904419,70.24417233467102,105.70191799372583,0.07499758411052705,0.038175323398672835,0.041121930587639174,0.03866865905494276,0.0022710485461747,0.0861466786751683,0.06590907155509494,0.007180730410455227,0.16765516436955014,0.12122152208012361,0.01985506281942425,0.32470517968582396,0.13875599582217082,0.026252292333731386,21.26430938940878,0.08791056652457195,0.018746891501691714
Bottom Up AR,1398,1139,3155,69.29497034922029,0.09929299354553223,138.22337412834167,8.699416160583496,147.0220832824707,2.209896571665209,0.03617035675858548,0.007132301393934446,0.0179781496588226,0.01815985541386586,0.0003946019567841827,0.09351106342564415,0.06978411957934504,0.007470691509771756,0.10033816606698923,0.07690929059842971,0.009304095885723377,0.2883432788848296,0.09807955834772027,0.014941776306237765,0.542013445940299,0.05982063613958934,0.007848693410490309
Bottom Up Mean,610,1139,3943,86.60224028113332,2.382988452911377,97.35195302963257,3.016011953353882,102.75095343589783,6.478981483410036,0.05037817713653145,0.017651353664206736,0.02121690243982019,0.020927578446606792,0.0006113293989647082,0.10137030891120075,0.07614283317232143,0.008972470890168123,0.09624371702873731,0.07559141671117864,0.009015135226382833,0.3243510494101787,0.09878988513502185,0.01622149038560388,1.4044326922399946,0.06436597812033204,0.010494355913065254
Bottom Up Median,158,1139,4395,96.5297605974083,2.382988452911377,70.83485507965088,2.086276054382324,75.30411958694458,1.9054845443035733,0.08077767876753933,0.03365079980789748,0.06838660802887155,0.0740886474000351,0.007145569637100924,0.11289802176091145,0.09160713318605423,0.013986399285558752,0.24420514176111185,0.16406360678003507,0.033990043538768513,0.33805482928582,0.15175520605885404,0.03063441048588304,0.5338058290280577,0.11245845443850362,0.023881444551041787
