Approach,# Train,# Test,Cut,% Cut,Cut Seconds,HPO Seconds,Train Seconds,Total Seconds,Close_MAPE,Close_MAE,Close_MSE,Volume_MAPE,Volume_MAE,Volume_MSE,Avg_MAPE,Avg_MAE,Avg_MSE
Bottom Up Normal,172,125,325,65.3923541247485,0.018445968627929688,72.30678009986877,2.282923936843872,74.60815000534058,0.10849019034062644,0.07873191143277812,0.00921675573948351,0.42754701780812504,0.07915584572672776,0.014952244788597685,0.2680186040743756,0.07894387857975296,0.012084500264040598
Bottom Up RBF,357,125,140,28.169014084507044,0.007888078689575195,71.84094285964966,2.3046069145202637,74.1534378528595,0.10752739945765116,0.030443788696584668,0.0013610999090037513,0.5552600175670569,0.04332095995378135,0.0022157857455199033,0.33139370851235395,0.036882374325183,0.001788442827261827
Bottom Up Cosine,232,125,265,53.31991951710262,0.004642963409423828,71.78449392318726,2.3207449913024902,74.10988187789917,0.15515240137952907,0.041095398562188204,0.0024111519365217493,17.00555276525797,0.05086545901395268,0.0035314714927125674,8.580352583318753,0.04598042878807044,0.002971311714617159
Bottom Up Linear,187,125,310,62.37424547283702,0.004889249801635742,83.8271131515503,2.949720859527588,86.78172326087952,0.1393967055630591,0.043142738313728834,0.0025629091726631827,0.4885339267914232,0.02975980416106785,0.0013058496827766666,0.3139653161772412,0.036451271237398344,0.0019343794277199248
Bottom Up Clinear,297,125,200,40.24144869215292,0.004708766937255859,82.19333386421204,2.8561480045318604,85.05419063568115,0.27945776707742787,0.06685316103244474,0.005753338267570734,0.4235683633412257,0.0213343168816044,0.0009583171847796293,0.3515130652093268,0.04409373895702455,0.003355827726175182
Bottom Up Rank,297,125,200,40.24144869215292,0.010492086410522461,83.29432773590088,3.3978469371795654,86.70266675949097,0.1617902705333765,0.054306368445632906,0.00402871659844522,0.5294041811225934,0.031139609853682096,0.001458102528330269,0.3455972258279849,0.04272298914965749,0.002743409563387744
Bottom Up Mahalanobis,257,125,240,48.2897384305835,0.005234956741333008,83.09398102760315,3.4261460304260254,86.52536201477051,0.09674575064705768,0.028089286478542606,0.0012349027807821295,1.2115299685546703,0.02348491868579641,0.001512959737214619,0.6541378596008643,0.025787102582169506,0.0013739312589983743
Bottom Up AR,357,125,140,28.169014084507044,0.006719112396240234,72.92128896713257,2.265328884124756,75.19333696365356,0.16073416313380134,0.05108707976251485,0.0036641311202310674,0.4496602565627796,0.016027353666971222,0.0009043375009417474,0.3051972098482906,0.033557216714743036,0.0022842343105864077
Bottom Up Mean,274,125,223,44.8692152917505,0.07958531379699707,82.80717277526855,2.3222551345825195,85.20901322364807,0.1764910829435336,0.0590162392566052,0.00462201981045385,0.5322143529763153,0.03857469787566468,0.001840088741511736,0.3543527179599244,0.048795468566134925,0.0032310542759827923
Bottom Up Median,277,125,220,44.26559356136821,0.07958531379699707,80.17831325531006,2.8499069213867188,83.10780549049377,0.1303167158661068,0.041439703257162876,0.0024695383253662945,0.5317790099857871,0.038268934833380015,0.0018517247195925202,0.331047862925947,0.03985431904527144,0.0021606315224794084
