Approach,# Train,# Test,Cut,% Cut,Cut Seconds,HPO Seconds,Train Seconds,Total Seconds,x_MAPE,x_MAE,x_MSE,y_MAPE,y_MAE,y_MSE,sin(theta)_MAPE,sin(theta)_MAE,sin(theta)_MSE,cos(theta)_MAPE,cos(theta)_MAE,cos(theta)_MSE,Avg_MAPE,Avg_MAE,Avg_MSE
Binary Segmentation Mean,289,122,198,40.6570841889117,0.20813298225402832,83.66943621635437,3.766029119491577,87.64359831809998,0.05629768086555775,0.05052475356859479,0.0036442126897509026,0.055629376263402155,0.05013809657032554,0.0036722361559432433,2.2559078615913455,0.5043809232063987,0.35117901196345863,2.6570536270418543,0.4862394868526465,0.32926814215527267,1.25622213644054,0.27282081504949146,0.17194090074110638
Binary Segmentation Median,312,122,175,35.93429158110883,0.20813298225402832,83.43880295753479,3.449644088745117,87.09658002853394,0.060320834135221,0.05323398915392668,0.004023609936170722,0.04236421809683016,0.036759065033320965,0.0019349400204706102,4.069360005074496,0.552840606884253,0.3775838822660754,2.853122632952638,0.45800497494372816,0.2992448912411735,1.756291922564796,0.2752096590038072,0.1706968308659726
Bottom Up L1,242,122,245,50.308008213552355,0.011307954788208008,92.78198504447937,2.8602137565612793,95.65350675582886,0.048329887416951,0.044243910816605246,0.0028674714533472364,0.053188070825551916,0.046899777453995053,0.003023266134524226,2.8092126890081457,0.5952318234144143,0.44205479240768053,3.6907412360138405,0.5345346810342227,0.3731894337732416,1.6503679708161232,0.30522754817980935,0.20528374094219842
Bottom Up L2,242,122,245,50.308008213552355,0.004730939865112305,95.17468214035034,2.9933512210845947,98.17276430130005,0.061322911455926804,0.054011257449159376,0.0037989095833806793,0.06333010114837165,0.055106277478952755,0.004371190895128262,4.178865803952635,0.5712126001624955,0.4014201185241222,3.68797702280999,0.47450604161517285,0.3092525802088423,1.9978739598417308,0.2887090441764452,0.17971069980286836
Bottom Up Normal,262,122,225,46.201232032854215,0.02629685401916504,93.34138679504395,2.818699836730957,96.18638348579407,0.06519345436924598,0.055999876750401384,0.0061151609436090135,0.059784258290940646,0.052249006915835575,0.0036201150176096934,4.2292842173152465,0.5414874116070968,0.364405561631144,4.4684034217190804,0.5012463351868333,0.3311459598210702,2.205666337923629,0.2877456576150418,0.17632169935335817
Bottom Up RBF,242,122,245,50.308008213552355,0.00844120979309082,94.44366502761841,2.3104841709136963,96.7625904083252,0.05395086944671701,0.051226079526892884,0.0032114727462256095,0.04389407974482918,0.03686039223565827,0.0017382695953412771,2.56182149117639,0.5709078234824978,0.4120353997043074,8.902091947847682,0.5298174140745109,0.34544058954578527,2.8904395970539047,0.29720292732989007,0.19060643289791493
Bottom Up Cosine,322,122,165,33.880903490759756,0.005211830139160156,93.7993860244751,3.312407970428467,97.11700582504272,0.059916366459997664,0.05257703765234237,0.004558101743648913,0.0567445810601614,0.045834773838505594,0.0027745666724367487,4.16605819202077,0.5573045019227858,0.3830404963616535,6.034330672855849,0.4625554520764358,0.29515612032236316,2.579262453099195,0.2795679413725174,0.17138232127502562
Bottom Up Linear,322,122,165,33.880903490759756,0.007790803909301758,92.11997699737549,3.0842230319976807,95.21199083328247,0.12326902569479076,0.09835360527171687,0.01529471597580582,0.04691965714022602,0.03723325275881881,0.00211184380783813,4.568831430190178,0.5562620616104521,0.38125238535711525,15.145432185144017,0.5235608186861185,0.3503336397026699,4.971113074542304,0.3038524345817767,0.18724814621085728
Bottom Up Clinear,322,122,165,33.880903490759756,0.005436897277832031,94.37967991828918,3.7019217014312744,98.08703851699829,0.07959828649428297,0.06861337064117394,0.006446160686849115,0.04894265813805644,0.0402772216472962,0.002103327686261133,5.967712269663252,0.5686918432133735,0.3953546413638349,5.058221577888922,0.47704190623987475,0.3061693891805898,2.788618698046129,0.28865608543542964,0.17751837972938372
Bottom Up Rank,307,122,180,36.96098562628337,0.006785869598388672,93.648854970932,4.139310121536255,97.79495096206665,0.058188321887907624,0.05152497832968232,0.004180062796844331,0.052275374658775124,0.04560077149758531,0.002925837148869614,6.315658530052784,0.57091602776478,0.39714436077871634,2.5585320054474576,0.45724576299394537,0.3074105717729701,2.2461635580117303,0.2813218851464983,0.17791520812435005
Bottom Up Mahalanobis,307,122,180,36.96098562628337,0.003640890121459961,84.07735705375671,4.477277040481567,88.55827498435974,0.05136493197946501,0.0483035519948067,0.0033667798290965348,0.048940513209479904,0.04315781809451197,0.002687554917569187,4.85033581279288,0.550850575322614,0.37336319777985233,2.266016694679714,0.4764287789479263,0.3282145981341257,1.8041644881653847,0.2796851810899648,0.17690803266516097
Bottom Up AR,307,122,180,36.96098562628337,0.006930112838745117,81.22150802612305,4.933027029037476,86.16146516799927,0.059421020902430684,0.052538833482260634,0.0040671904292804845,0.045097753643571874,0.038652129595869375,0.002053777317332921,2.3832855408563907,0.5348021979297917,0.3731851632667489,2.3242164703606987,0.439494632347816,0.2907470287303196,1.2030051964407729,0.26637194833893446,0.16751328993592046
Bottom Up Mean,288,122,199,40.86242299794661,0.08657336235046387,88.74574899673462,3.975551128387451,92.80787348747253,0.051239418429905606,0.04591925315050065,0.003110262622256195,0.052983240028979785,0.046811352957945966,0.0030144792668289,1.6730371048833397,0.5780345873685963,0.4537157292654305,2.2354542072325145,0.4731456800915149,0.3224831080103087,1.003178492643685,0.28597771839213953,0.195580894791206
Bottom Up Median,307,122,180,36.96098562628337,0.08657336235046387,83.36293315887451,3.152334213256836,86.60184073448181,0.048139688618720734,0.043187757469054025,0.0031311572997965715,0.03610451250469638,0.0311673203519651,0.0013514067609257982,2.050603472937365,0.6023915874404657,0.4673185216706326,1.3878464839636977,0.48559207926589837,0.3865597690812472,0.8806735395061198,0.29058468613184585,0.21459021370315062
