Approach,# Train,# Test,Cut,% Cut,Cut Seconds,Train Seconds,Total Seconds,V1_MAPE,V1_MAE,V1_MSE,Avg_MAPE,Avg_MAE,Avg_MSE
Window Cosine,0,100,400,100.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Window Linear,230,100,170,42.5,0.0045812129974365234,2.989107131958008,2.9936883449554443,0.09162569046776586,0.06900807811239333,0.007059674487319221,0.09162569046776586,0.06900807811239333,0.007059674487319221
Window Clinear,105,100,295,73.75,0.004164934158325195,3.52878999710083,3.5329549312591553,0.07130947253393119,0.0551464837670934,0.004344105198346586,0.07130947253393119,0.0551464837670934,0.004344105198346586
Window Rank,60,100,340,85.0,0.0047760009765625,2.8209269046783447,2.8257029056549072,0.07650840996151456,0.05924742817333618,0.005007025382395059,0.07650840996151456,0.05924742817333618,0.005007025382395059
Window Mahalanobis,60,100,340,85.0,0.0031948089599609375,2.847216844558716,2.8504116535186768,0.07825479771855065,0.060104110544714165,0.005198525957508705,0.07825479771855065,0.060104110544714165,0.005198525957508705
Window AR,60,100,340,85.0,0.007680177688598633,3.0703601837158203,3.078040361404419,0.07230922568866031,0.05580035761575213,0.004480937467982886,0.07230922568866031,0.05580035761575213,0.004480937467982886
Window Mean,76,100,324,81.0,0.05388832092285156,2.77524995803833,2.8291382789611816,0.07375382681426644,0.05809838640447875,0.00496328349042277,0.07375382681426644,0.05809838640447875,0.00496328349042277
Window Median,60,100,340,85.0,0.05388832092285156,3.211651086807251,3.2655394077301025,0.06757957655076514,0.053041095590182226,0.004011713579286422,0.06757957655076514,0.053041095590182226,0.004011713579286422
Binary Segmentation L1,240,100,160,40.0,0.019288063049316406,4.133566856384277,4.152854919433594,0.08604575614995241,0.06545918573946788,0.006195540312218892,0.08604575614995241,0.06545918573946788,0.006195540312218892
Binary Segmentation L2,240,100,160,40.0,0.008455991744995117,3.4599130153656006,3.4683690071105957,0.08206222206637644,0.06332933169053757,0.0058241471216447585,0.08206222206637644,0.06332933169053757,0.0058241471216447585
Binary Segmentation Normal,240,100,160,40.0,0.012664079666137695,3.291249990463257,3.3039140701293945,0.07617748815070184,0.0588276146245252,0.004979052413047072,0.07617748815070184,0.0588276146245252,0.004979052413047072
Binary Segmentation RBF,240,100,160,40.0,0.011054754257202148,4.24369215965271,4.254746913909912,0.08352700119360662,0.06361442775186096,0.00584849181373056,0.08352700119360662,0.06361442775186096,0.00584849181373056
Binary Segmentation Cosine,10,100,390,97.5,0.015093088150024414,3.511373996734619,3.5264670848846436,0.19732082810589244,0.1551091926871658,0.02990609880663005,0.19732082810589244,0.1551091926871658,0.02990609880663005
Binary Segmentation Linear,375,100,25,6.25,0.010429143905639648,11.843517065048218,11.853946208953857,0.03995479731684147,0.03170134334134611,0.0016693284072128505,0.03995479731684147,0.03170134334134611,0.0016693284072128505
Binary Segmentation Clinear,45,100,355,88.75,0.00577092170715332,2.9024529457092285,2.908223867416382,0.08192477174607933,0.062384625090917044,0.005671736405052316,0.08192477174607933,0.062384625090917044,0.005671736405052316
Binary Segmentation Rank,240,100,160,40.0,0.006833314895629883,3.282407760620117,3.289241075515747,0.07845037402384264,0.06001418074453587,0.005199722352004816,0.07845037402384264,0.06001418074453587,0.005199722352004816
Binary Segmentation Mahalanobis,240,100,160,40.0,0.010248899459838867,2.9426841735839844,2.9529330730438232,0.0958049081874195,0.07171567566854072,0.0077204101010411,0.0958049081874195,0.07171567566854072,0.0077204101010411
Binary Segmentation AR,245,100,155,38.75,0.01360011100769043,3.6188771724700928,3.632477283477783,0.08314079831578011,0.0633460978956447,0.005806927976488591,0.08314079831578011,0.0633460978956447,0.005806927976488591
Binary Segmentation Mean,212,100,188,47.0,0.11343836784362793,3.424513101577759,3.5379514694213867,0.08174958267590297,0.06216847685801608,0.005627078494225901,0.08174958267590297,0.06216847685801608,0.005627078494225901
Binary Segmentation Median,240,100,160,40.0,0.11343836784362793,3.7635369300842285,3.8769752979278564,0.07477523804896005,0.05770171181584867,0.004743860739233581,0.07477523804896005,0.05770171181584867,0.004743860739233581
Bottom Up L1,225,100,175,43.75,0.0067310333251953125,3.145236015319824,3.1519670486450195,0.08633416016310885,0.06532911682306129,0.006312603699688477,0.08633416016310885,0.06532911682306129,0.006312603699688477
Bottom Up L2,240,100,160,40.0,0.003880023956298828,5.368155241012573,5.372035264968872,0.07007140632421477,0.05426870859534178,0.004229009069990901,0.07007140632421477,0.05426870859534178,0.004229009069990901
Bottom Up Normal,225,100,175,43.75,0.006033182144165039,3.157114028930664,3.163147211074829,0.07393258885069194,0.057002792237583554,0.004633984746851893,0.07393258885069194,0.057002792237583554,0.004633984746851893
Bottom Up RBF,225,100,175,43.75,0.004878044128417969,3.28623366355896,3.291111707687378,0.07725347078391538,0.05977030824753464,0.005081013887035252,0.07725347078391538,0.05977030824753464,0.005081013887035252
Bottom Up Cosine,15,100,385,96.25,0.004842996597290039,2.8150079250335693,2.8198509216308594,0.12953605669665152,0.10054242112511978,0.0144932672257528,0.12953605669665152,0.10054242112511978,0.0144932672257528
Bottom Up Linear,190,100,210,52.5,0.004348039627075195,4.088268041610718,4.092616081237793,0.07304255381302328,0.056264960430207414,0.004529535095929402,0.07304255381302328,0.056264960430207414,0.004529535095929402
Bottom Up Clinear,115,100,285,71.25,0.0035119056701660156,2.9114460945129395,2.9149580001831055,0.10147234323601621,0.07595028270749994,0.0086602615859582,0.10147234323601621,0.07595028270749994,0.0086602615859582
Bottom Up Rank,240,100,160,40.0,0.004411935806274414,3.4432759284973145,3.447687864303589,0.07707989047435082,0.05915756651322491,0.005020424430710418,0.07707989047435082,0.05915756651322491,0.005020424430710418
Bottom Up Mahalanobis,240,100,160,40.0,0.003396272659301758,9.935483932495117,9.938880205154419,0.047462432024890214,0.036599943130357,0.0021191922105742817,0.047462432024890214,0.036599943130357,0.0021191922105742817
Bottom Up AR,225,100,175,43.75,0.007110118865966797,8.210697889328003,8.21780800819397,0.04389794930525766,0.03417925601780211,0.0019100882771602905,0.04389794930525766,0.03417925601780211,0.0019100882771602905
Bottom Up Mean,194,100,206,51.5,0.04914355278015137,3.193729877471924,3.242873430252075,0.08065463556189222,0.061804439140373035,0.00549508229569966,0.08065463556189222,0.061804439140373035,0.00549508229569966
Bottom Up Median,225,100,175,43.75,0.04914355278015137,3.200424909591675,3.249568462371826,0.07474834217392622,0.05820575132392016,0.004967112944458514,0.07474834217392622,0.05820575132392016,0.004967112944458514
