Approach,# Train,# Test,Cut,% Cut,Cut Seconds,Train Seconds,Total Seconds,V1_MAPE,V1_MAE,V1_MSE,Avg_MAPE,Avg_MAE,Avg_MSE
Fixed Cut 50.0%,131,65,129,49.61538461538461,N/A,3.150986909866333,3.150986909866333,2.0363540346434488,0.3224157254574356,0.16290207070788096,2.0363540346434488,0.3224157254574356,0.16290207070788096
Fixed Cut 55.0%,118,65,142,54.61538461538461,N/A,2.6809141635894775,2.6809141635894775,2.4051895584540772,0.32252674042701185,0.16507042537675076,2.4051895584540772,0.32252674042701185,0.16507042537675076
Fixed Cut 60.0%,104,65,156,60.0,N/A,3.691298007965088,3.691298007965088,2.7869686473708657,0.3410156443559842,0.18017775744340755,2.7869686473708657,0.3410156443559842,0.18017775744340755
Fixed Cut 65.0%,91,65,169,65.0,N/A,3.781059741973877,3.781059741973877,2.113027718887364,0.4131001661491322,0.2650346576268475,2.113027718887364,0.4131001661491322,0.2650346576268475
Fixed Cut 70.0%,78,65,182,70.0,N/A,2.9339346885681152,2.9339346885681152,1.0505614255693085,0.4053219744429665,0.26271051818017643,1.0505614255693085,0.4053219744429665,0.26271051818017643
Fixed Cut 75.0%,65,65,195,75.0,N/A,2.993557929992676,2.993557929992676,1.4753960652841631,0.4097742840203853,0.26294549974062303,1.4753960652841631,0.4097742840203853,0.26294549974062303
Fixed Cut 80.0%,52,65,208,80.0,N/A,2.40461802482605,2.40461802482605,1.7675879596803215,0.450781026177106,0.3268004750639984,1.7675879596803215,0.450781026177106,0.3268004750639984
Fixed Cut 85.0%,39,65,221,85.0,N/A,2.752578020095825,2.752578020095825,1.3208206092792028,0.4503165904499259,0.3298970574367203,1.3208206092792028,0.4503165904499259,0.3298970574367203
Fixed Cut 90.0%,26,65,234,90.0,N/A,3.5943350791931152,3.5943350791931152,3.301977207829608,0.4685802402779314,0.3802188650345606,3.301977207829608,0.4685802402779314,0.3802188650345606
Window L1,85,65,175,67.3076923076923,0.004519224166870117,2.8261890411376953,2.8307082653045654,1.4917426467751462,0.40725050813218605,0.26436964513822103,1.4917426467751462,0.40725050813218605,0.26436964513822103
Window L2,85,65,175,67.3076923076923,0.0025627613067626953,2.7006759643554688,2.7032387256622314,2.0197713646596194,0.4103930982078488,0.26599315530852297,2.0197713646596194,0.4103930982078488,0.26599315530852297
Window Normal,85,65,175,67.3076923076923,0.004611015319824219,3.1221940517425537,3.126805067062378,2.0383705488995503,0.412513766725981,0.26560541476498145,2.0383705488995503,0.412513766725981,0.26560541476498145
Window RBF,85,65,175,67.3076923076923,0.0035791397094726562,3.6426119804382324,3.646191120147705,2.6986178287671647,0.4141090992701495,0.26964066342386117,2.6986178287671647,0.4141090992701495,0.26964066342386117
Window Cosine,85,65,175,67.3076923076923,0.003003835678100586,3.5474698543548584,3.550473690032959,1.057435780649074,0.4062129712929452,0.26221698160533535,1.057435780649074,0.4062129712929452,0.26221698160533535
Window Linear,150,65,110,42.30769230769231,0.003907203674316406,4.001591205596924,4.00549840927124,2.0848047837845396,0.3133984362018111,0.1611250830456922,2.0848047837845396,0.3133984362018111,0.1611250830456922
Window Clinear,65,65,195,75.0,0.0024340152740478516,2.927844762802124,2.930278778076172,2.525865495910417,0.4127960467285411,0.2690286133298805,2.525865495910417,0.4127960467285411,0.2690286133298805
Window Rank,85,65,175,67.3076923076923,0.004124164581298828,2.9224679470062256,2.9265921115875244,2.7746738671902116,0.4142930324116945,0.270368049666115,2.7746738671902116,0.4142930324116945,0.270368049666115
Window Mahalanobis,85,65,175,67.3076923076923,0.0023889541625976562,2.6694090366363525,2.67179799079895,1.5645050259690612,0.4095515483211371,0.26404931883038146,1.5645050259690612,0.4095515483211371,0.26404931883038146
Window AR,110,65,150,57.692307692307686,0.005372047424316406,3.1366138458251953,3.1419858932495117,1.8317618802905262,0.3356280268400061,0.17729018701973032,1.8317618802905262,0.3356280268400061,0.17729018701973032
Window Mean,92,65,168,64.61538461538461,0.03650236129760742,2.6453750133514404,2.681877374649048,1.5489750198332455,0.4128081136021665,0.26473680316871623,1.5489750198332455,0.4128081136021665,0.26473680316871623
Window Median,85,65,175,67.3076923076923,0.03650236129760742,2.9249699115753174,2.961472272872925,1.26331088581519,0.40668187759220903,0.2630459856182707,1.26331088581519,0.40668187759220903,0.2630459856182707
Binary Segmentation L1,20,65,240,92.3076923076923,0.013917922973632812,4.269789934158325,4.283707857131958,4.419936957799895,0.6098709183497371,0.5880010203965207,4.419936957799895,0.6098709183497371,0.5880010203965207
Binary Segmentation L2,230,65,30,11.538461538461538,0.004442930221557617,3.9608380794525146,3.9652810096740723,1.2583976931737113,0.3141999851065328,0.16240184568216043,1.2583976931737113,0.3141999851065328,0.16240184568216043
Binary Segmentation Normal,245,65,15,5.769230769230769,0.009212017059326172,3.6807730197906494,3.6899850368499756,1.2234564357090056,0.3169936884272757,0.16347069569764294,1.2234564357090056,0.3169936884272757,0.16347069569764294
Binary Segmentation RBF,230,65,30,11.538461538461538,0.007231950759887695,4.259406089782715,4.2666380405426025,1.2918211758925415,0.3146983045818994,0.1628127468697296,1.2918211758925415,0.3146983045818994,0.1628127468697296
Binary Segmentation Cosine,230,65,30,11.538461538461538,0.004595041275024414,3.549017906188965,3.5536129474639893,1.3297678649399858,0.314900947326466,0.16136654130535896,1.3297678649399858,0.314900947326466,0.16136654130535896
Binary Segmentation Linear,180,65,80,30.76923076923077,0.006051063537597656,3.2846879959106445,3.290739059448242,1.8109071245526138,0.3130857294963377,0.16224732290814212,1.8109071245526138,0.3130857294963377,0.16224732290814212
Binary Segmentation Clinear,30,65,230,88.46153846153845,0.003473997116088867,3.135719060897827,3.139193058013916,1.7666844057343885,0.44589494681628133,0.33437109771250434,1.7666844057343885,0.44589494681628133,0.33437109771250434
Binary Segmentation Rank,230,65,30,11.538461538461538,0.004724979400634766,3.978018283843994,3.982743263244629,1.146763942409663,0.31486535220458844,0.16308520495807804,1.146763942409663,0.31486535220458844,0.16308520495807804
Binary Segmentation Mahalanobis,230,65,30,11.538461538461538,0.00444793701171875,3.8020920753479004,3.806540012359619,1.3886896258442267,0.3145933695469986,0.16248886457736328,1.3886896258442267,0.3145933695469986,0.16248886457736328
Binary Segmentation AR,235,65,25,9.615384615384617,0.010360240936279297,3.5751140117645264,3.5854742527008057,1.4779495678053818,0.3159771267496599,0.16313542559752806,1.4779495678053818,0.3159771267496599,0.16313542559752806
Binary Segmentation Mean,186,65,74,28.46153846153846,0.06845808029174805,3.7077019214630127,3.7761600017547607,2.290774905963735,0.3134834831957828,0.16245298542187742,2.290774905963735,0.3134834831957828,0.16245298542187742
Binary Segmentation Median,230,65,30,11.538461538461538,0.06845808029174805,5.11418604850769,5.1826441287994385,1.1473277540220206,0.31479480156017525,0.16276985336393202,1.1473277540220206,0.31479480156017525,0.16276985336393202
Bottom Up L1,130,65,130,50.0,0.0038499832153320312,3.6077871322631836,3.6116371154785156,1.3777644148147556,0.31824031691482974,0.16218589185325458,1.3777644148147556,0.31824031691482974,0.16218589185325458
Bottom Up L2,165,65,95,36.53846153846153,0.0027539730072021484,3.9735968112945557,3.976350784301758,2.924730355993092,0.31241872676433685,0.1622870027972148,2.924730355993092,0.31241872676433685,0.1622870027972148
Bottom Up Normal,35,65,225,86.53846153846155,0.005030155181884766,3.5136208534240723,3.518651008605957,1.267458207532001,0.45247448556543124,0.3283386217243523,1.267458207532001,0.45247448556543124,0.3283386217243523
Bottom Up RBF,50,65,210,80.76923076923077,0.0028791427612304688,3.29750394821167,3.3003830909729004,2.0886392950971198,0.4569994991711314,0.3319567765620733,2.0886392950971198,0.4569994991711314,0.3319567765620733
Bottom Up Cosine,50,65,210,80.76923076923077,0.0018739700317382812,2.8317670822143555,2.8336410522460938,1.4053733107264148,0.45209282054919436,0.32534792479005925,1.4053733107264148,0.45209282054919436,0.32534792479005925
Bottom Up Linear,75,65,185,71.15384615384616,0.002454996109008789,2.8747739791870117,2.8772289752960205,1.4930309250720095,0.40766086400190865,0.26205768709897087,1.4930309250720095,0.40766086400190865,0.26205768709897087
Bottom Up Clinear,10,65,250,96.15384615384616,0.0022470951080322266,2.787320137023926,2.789567232131958,1.0749577421578378,0.5061589106812726,0.4184315795201545,1.0749577421578378,0.5061589106812726,0.4184315795201545
Bottom Up Rank,75,65,185,71.15384615384616,0.0030422210693359375,2.7449731826782227,2.7480154037475586,1.6079924702612887,0.41061535220639767,0.26308437418263825,1.6079924702612887,0.41061535220639767,0.26308437418263825
Bottom Up Mahalanobis,165,65,95,36.53846153846153,0.0019109249114990234,3.302947998046875,3.304858922958374,2.16865440928768,0.3146461727885466,0.16135703213437044,2.16865440928768,0.3146461727885466,0.16135703213437044
Bottom Up AR,205,65,55,21.153846153846153,0.008391857147216797,3.611999988555908,3.620391845703125,1.5044471917710904,0.3145731577798957,0.1613900995680178,1.5044471917710904,0.3145731577798957,0.1613900995680178
Bottom Up Mean,96,65,164,63.07692307692307,0.03443431854248047,2.8527047634124756,2.887139081954956,1.3637493231587725,0.33342319781591934,0.17598589210706306,1.3637493231587725,0.33342319781591934,0.17598589210706306
Bottom Up Median,75,65,185,71.15384615384616,0.03443431854248047,2.8225789070129395,2.85701322555542,1.8429147280390616,0.4087458376357951,0.2625158547973716,1.8429147280390616,0.4087458376357951,0.2625158547973716
