Approach,# Train,# Test,Cut,% Cut,Cut Seconds,Train Seconds,Total Seconds,V1_MAPE,V1_MAE,V1_MSE,Avg_MAPE,Avg_MAE,Avg_MSE
Binary Segmentation AR,117,74,175,59.93150684931506,0.009182929992675781,2.8941500186920166,2.9033329486846924,2.2351496200557386,0.279004737565283,0.12074305778043382,2.2351496200557386,0.279004737565283,0.12074305778043382
Binary Segmentation Mean,107,74,185,63.35616438356164,0.06770825386047363,2.812706708908081,2.8804149627685547,2.310818326190605,0.28182747668105,0.12399425597395895,2.310818326190605,0.28182747668105,0.12399425597395895
Binary Segmentation Median,112,74,180,61.64383561643836,0.06770825386047363,3.2058300971984863,3.27353835105896,2.2527047365244104,0.27863926764731783,0.12012384954477495,2.2527047365244104,0.27863926764731783,0.12012384954477495
Bottom Up L1,112,74,180,61.64383561643836,0.004862308502197266,2.991939067840576,2.9968013763427734,2.2237671143433415,0.27972963502109627,0.1223633041091042,2.2237671143433415,0.27972963502109627,0.1223633041091042
Bottom Up L2,112,74,180,61.64383561643836,0.002977132797241211,3.020040988922119,3.0230181217193604,2.247042396934939,0.2811121518970168,0.12394068093927361,2.247042396934939,0.2811121518970168,0.12394068093927361
Bottom Up Normal,112,74,180,61.64383561643836,0.004742860794067383,2.9697232246398926,2.97446608543396,2.2380131148221047,0.2783163490311938,0.12003333173484415,2.2380131148221047,0.2783163490311938,0.12003333173484415
Bottom Up RBF,112,74,180,61.64383561643836,0.0035898685455322266,2.896958112716675,2.900547981262207,2.176143655492148,0.27901528473600623,0.12162730153226595,2.176143655492148,0.27901528473600623,0.12162730153226595
Bottom Up Cosine,132,74,160,54.794520547945204,0.0031609535217285156,3.4829869270324707,3.486147880554199,2.2267734408444055,0.28398730255917276,0.12714495871088322,2.2267734408444055,0.28398730255917276,0.12714495871088322
Bottom Up Linear,102,74,190,65.06849315068493,0.0030028820037841797,3.0693199634552,3.0723228454589844,2.2159452946935945,0.27808496424498647,0.12015487246726565,2.2159452946935945,0.27808496424498647,0.12015487246726565
Bottom Up Clinear,27,74,265,90.75342465753424,0.0028378963470458984,2.2348148822784424,2.2376527786254883,1.361213452636323,0.33336718331824483,0.16701652185510715,1.361213452636323,0.33336718331824483,0.16701652185510715
Bottom Up Rank,132,74,160,54.794520547945204,0.0033910274505615234,3.3536908626556396,3.357081890106201,2.231044568818919,0.2818332732093902,0.12545501607273155,2.231044568818919,0.2818332732093902,0.12545501607273155
Bottom Up Mahalanobis,112,74,180,61.64383561643836,0.002324819564819336,3.175581216812134,3.177906036376953,2.2472675376114872,0.27946509963920857,0.12180799201868907,2.2472675376114872,0.27946509963920857,0.12180799201868907
Bottom Up AR,112,74,180,61.64383561643836,0.004510164260864258,2.9170539379119873,2.9215641021728516,2.233864251363689,0.2791441196910094,0.12134256234896046,2.233864251363689,0.2791441196910094,0.12134256234896046
Bottom Up Mean,107,74,185,63.35616438356164,0.0353999137878418,3.016962766647339,3.0523626804351807,2.2251239900161046,0.27966757528307823,0.12221442286276657,2.2251239900161046,0.27966757528307823,0.12221442286276657
Bottom Up Median,112,74,180,61.64383561643836,0.0353999137878418,3.6766679286956787,3.7120678424835205,2.196219930828376,0.2792083798292654,0.12205014927312326,2.196219930828376,0.2792083798292654,0.12205014927312326
