Approach,# Train,# Test,Cut,% Cut,Cut Seconds,Train Seconds,Total Seconds,V1_MAPE,V1_MAE,V1_MSE,Avg_MAPE,Avg_MAE,Avg_MSE
Binary Segmentation Mean,212,100,188,47.0,0.10252833366394043,4.4535040855407715,4.556032419204712,0.07781160654116585,0.05944101875113163,0.005118359057335986,0.07781160654116585,0.05944101875113163,0.005118359057335986
Binary Segmentation Median,240,100,160,40.0,0.10252833366394043,4.254721164703369,4.35724949836731,0.07229018429029006,0.05595260902854372,0.004451809490884298,0.07229018429029006,0.05595260902854372,0.004451809490884298
Bottom Up L1,225,100,175,43.75,0.007164955139160156,3.4543099403381348,3.461474895477295,0.07529955404845418,0.05805893206563997,0.004805300777495789,0.07529955404845418,0.05805893206563997,0.004805300777495789
Bottom Up L2,240,100,160,40.0,0.004317283630371094,4.0234150886535645,4.0277323722839355,0.07306993113378449,0.05571758938432684,0.004562064695476053,0.07306993113378449,0.05571758938432684,0.004562064695476053
Bottom Up Normal,225,100,175,43.75,0.006585121154785156,4.196244955062866,4.202830076217651,0.08266621092662728,0.06302592545758717,0.005742879167359033,0.08266621092662728,0.06302592545758717,0.005742879167359033
Bottom Up RBF,225,100,175,43.75,0.004597663879394531,3.2051870822906494,3.209784746170044,0.07715216546721562,0.05998698806477079,0.005269029718701302,0.07715216546721562,0.05998698806477079,0.005269029718701302
Bottom Up Cosine,15,100,385,96.25,0.003592967987060547,3.0040128231048584,3.007605791091919,0.1486566696997111,0.11774869579704128,0.018018487441216074,0.1486566696997111,0.11774869579704128,0.018018487441216074
Bottom Up Linear,190,100,210,52.5,0.004411935806274414,4.157155752182007,4.161567687988281,0.08167426679526878,0.0626910368875066,0.005598702971800137,0.08167426679526878,0.0626910368875066,0.005598702971800137
Bottom Up Clinear,115,100,285,71.25,0.0031578540802001953,2.833068609237671,2.836226463317871,0.0869521927766568,0.06559636898309751,0.006382708885286427,0.0869521927766568,0.06559636898309751,0.006382708885286427
Bottom Up Rank,240,100,160,40.0,0.00444483757019043,4.5697901248931885,4.574234962463379,0.07111230251099633,0.054988983941010774,0.004319189817109242,0.07111230251099633,0.054988983941010774,0.004319189817109242
Bottom Up Mahalanobis,240,100,160,40.0,0.0027549266815185547,3.5734329223632812,3.5761878490448,0.08111075211386358,0.06256145283194949,0.005611146387182241,0.08111075211386358,0.06256145283194949,0.005611146387182241
Bottom Up AR,225,100,175,43.75,0.006057024002075195,5.509622097015381,5.515679121017456,0.07069572252987472,0.054694485723007634,0.004278125626505374,0.07069572252987472,0.054694485723007634,0.004278125626505374
Bottom Up Mean,194,100,206,51.5,0.04708456993103027,3.3946828842163086,3.441767454147339,0.07466764280400107,0.05769343317932648,0.0047477724938555154,0.07466764280400107,0.05769343317932648,0.0047477724938555154
Bottom Up Median,225,100,175,43.75,0.04708456993103027,3.0445549488067627,3.091639518737793,0.07857594906010615,0.06052334773494543,0.005328406075102723,0.07857594906010615,0.06052334773494543,0.005328406075102723
