Approach,# Train,# Test,Cut,% Cut,Cut Seconds,Train Seconds,Total Seconds,USD/Bitcoin_MAPE,USD/Bitcoin_MAE,USD/Bitcoin_MSE,Avg_MAPE,Avg_MAE,Avg_MSE
Window Rank,529,155,90,14.539579967689823,0.01427316665649414,21.915882349014282,21.930155515670776,0.043472043225419886,0.013704883199032809,0.00038084259504283553,0.043472043225419886,0.013704883199032809,0.00038084259504283553
Window Mahalanobis,54,155,565,91.2762520193861,0.009965181350708008,3.5218100547790527,3.5317752361297607,0.36002355963280436,0.09154116926672225,0.01023084489194971,0.36002355963280436,0.09154116926672225,0.01023084489194971
Window AR,54,155,565,91.2762520193861,0.014745712280273438,3.3249239921569824,3.339669704437256,0.23287890321530172,0.05967054938972089,0.00445671741331114,0.23287890321530172,0.05967054938972089,0.00445671741331114
Window Mean,196,155,423,68.33602584814217,0.11751341819763184,2.8996009826660156,3.0171144008636475,0.09510876636666218,0.03148678909580473,0.0017727519565677787,0.09510876636666218,0.03148678909580473,0.0017727519565677787
Window Median,57,155,562,90.79159935379644,0.11751341819763184,2.5921621322631836,2.7096755504608154,0.3335463752288182,0.08465565055746446,0.008840531418002045,0.3335463752288182,0.08465565055746446,0.008840531418002045
Binary Segmentation L1,49,155,570,92.08400646203555,0.027864933013916016,2.9174630641937256,2.9453279972076416,0.3485502403185299,0.08881981047129849,0.009574088840687342,0.3485502403185299,0.08881981047129849,0.009574088840687342
Binary Segmentation L2,44,155,575,92.89176090468497,0.01418304443359375,2.4411258697509766,2.4553089141845703,0.34986990914207056,0.08794202596077759,0.009677413693301431,0.34986990914207056,0.08794202596077759,0.009677413693301431
Binary Segmentation Normal,129,155,490,79.15993537964458,0.027235031127929688,2.6954357624053955,2.722670793533325,0.1348935154285512,0.03628518605198623,0.002017086462929047,0.1348935154285512,0.03628518605198623,0.002017086462929047
Binary Segmentation RBF,154,155,465,75.12116316639742,0.04467201232910156,2.728947162628174,2.7736191749572754,0.10337433762154329,0.03432643818042782,0.002119067580000546,0.10337433762154329,0.03432643818042782,0.002119067580000546
Binary Segmentation Cosine,9,155,610,98.54604200323102,0.04477691650390625,3.144641876220703,3.1894187927246094,0.26431967417959096,0.11060103165016517,0.015669143706779954,0.26431967417959096,0.11060103165016517,0.015669143706779954
Binary Segmentation Linear,29,155,590,95.31502423263328,0.01271200180053711,2.882821798324585,2.895533800125122,0.4886325978538563,0.12413123122011757,0.018312583291663152,0.4886325978538563,0.12413123122011757,0.018312583291663152
Binary Segmentation Clinear,119,155,500,80.77544426494345,0.011275768280029297,2.598872184753418,2.6101479530334473,0.14069059154735888,0.03712283411577457,0.0019821004226340407,0.14069059154735888,0.03712283411577457,0.0019821004226340407
Binary Segmentation Rank,214,155,405,65.4281098546042,0.015407085418701172,3.5735390186309814,3.5889461040496826,0.13581122665841103,0.044849492240970304,0.003132187330830498,0.13581122665841103,0.044849492240970304,0.003132187330830498
Binary Segmentation Mahalanobis,44,155,575,92.89176090468497,0.057142019271850586,2.698101043701172,2.7552430629730225,0.4733017635094884,0.1211352925533486,0.017306815163012114,0.4733017635094884,0.1211352925533486,0.017306815163012114
Binary Segmentation AR,19,155,600,96.93053311793214,0.031013965606689453,2.677954912185669,2.7089688777923584,0.17732685157117603,0.07490344480422635,0.007264564704532163,0.17732685157117603,0.07490344480422635,0.007264564704532163
Binary Segmentation Mean,81,155,538,86.91437802907916,0.2862827777862549,2.9275472164154053,3.21382999420166,0.3146303949449805,0.07736646023969879,0.007822503154787159,0.3146303949449805,0.07736646023969879,0.007822503154787159
Binary Segmentation Median,47,155,572,92.40710823909531,0.2862827777862549,2.360771894454956,2.647054672241211,0.5216426778693736,0.13474486358335963,0.020840666923339437,0.5216426778693736,0.13474486358335963,0.020840666923339437
Bottom Up L1,39,155,580,93.69951534733441,0.021699905395507812,2.511157989501953,2.532857894897461,0.3149881539573985,0.07989868726616355,0.007906913989056002,0.3149881539573985,0.07989868726616355,0.007906913989056002
Bottom Up L2,39,155,580,93.69951534733441,0.009903192520141602,3.0477747917175293,3.057677984237671,0.38929329018968184,0.09940322549467691,0.011910677499579365,0.38929329018968184,0.09940322549467691,0.011910677499579365
Bottom Up Normal,99,155,520,84.00646203554119,0.015358924865722656,2.6345362663269043,2.649895191192627,0.25828466150386586,0.06417267679080228,0.005343063548244744,0.25828466150386586,0.06417267679080228,0.005343063548244744
Bottom Up RBF,214,155,405,65.4281098546042,0.01988816261291504,3.1706602573394775,3.1905484199523926,0.1325025053537435,0.040164144867972984,0.002691347352878849,0.1325025053537435,0.040164144867972984,0.002691347352878849
Bottom Up Cosine,9,155,610,98.54604200323102,0.013113021850585938,3.104849338531494,3.11796236038208,0.18480277806872833,0.07904495104415799,0.008102476576115935,0.18480277806872833,0.07904495104415799,0.008102476576115935
Bottom Up Linear,29,155,590,95.31502423263328,0.009536981582641602,2.597249984741211,2.6067869663238525,0.3890686175267534,0.09915660584000857,0.011884770083548695,0.3890686175267534,0.09915660584000857,0.011884770083548695
Bottom Up Clinear,79,155,540,87.23747980613894,0.0075380802154541016,2.9365360736846924,2.9440741539001465,0.24609839308923945,0.06086727052898133,0.004853539942700627,0.24609839308923945,0.06086727052898133,0.004853539942700627
Bottom Up Rank,214,155,405,65.4281098546042,0.010667085647583008,3.16060209274292,3.171269178390503,0.12121843835981636,0.03781730876439173,0.0025476299920612023,0.12121843835981636,0.03781730876439173,0.0025476299920612023
Bottom Up Mahalanobis,39,155,580,93.69951534733441,0.009953737258911133,2.7905502319335938,2.800503969192505,0.342082332718212,0.08800796137979441,0.00932938451075377,0.342082332718212,0.08800796137979441,0.00932938451075377
Bottom Up AR,19,155,600,96.93053311793214,0.01352071762084961,2.628046751022339,2.6415674686431885,0.2882711953353865,0.12100387705690181,0.018353407425648352,0.2882711953353865,0.12100387705690181,0.018353407425648352
Bottom Up Mean,78,155,541,87.39903069466882,0.1311798095703125,2.305955171585083,2.4371349811553955,0.270349813927915,0.06838226698405554,0.005939219725157275,0.270349813927915,0.06838226698405554,0.005939219725157275
Bottom Up Median,39,155,580,93.69951534733441,0.1311798095703125,2.930388927459717,3.0615687370300293,0.3692945841115295,0.09452942744842904,0.010688638307998962,0.3692945841115295,0.09452942744842904,0.010688638307998962
