Approach,# Train,# Test,Cut,% Cut,Cut Seconds,HPO Seconds,Train Seconds,Total Seconds,CO(GT)_MAPE,CO(GT)_MAE,CO(GT)_MSE,NMHC(GT)_MAPE,NMHC(GT)_MAE,NMHC(GT)_MSE,C6H6(GT)_MAPE,C6H6(GT)_MAE,C6H6(GT)_MSE,NOx(GT)_MAPE,NOx(GT)_MAE,NOx(GT)_MSE,NO2(GT)_MAPE,NO2(GT)_MAE,NO2(GT)_MSE,T_MAPE,T_MAE,T_MSE,RH_MAPE,RH_MAE,RH_MSE,AH_MAPE,AH_MAE,AH_MSE,Avg_MAPE,Avg_MAE,Avg_MSE
Fixed Cut 90.0%,749,1872,6736,89.9933199732799,N/A,98.93591785430908,4.737268924713135,103.67318677902222,1.6227717916875521,0.1164832206089905,0.0461572769621441,0.03205349309145927,0.033689469308353384,0.0017834099121275485,2.5714142337962866,0.11896429093651421,0.04126353291366118,0.6068056120542696,0.13381068488390843,0.03289964656256611,1.0184325051547336,0.30814526054938246,0.14712461330934518,2.404542776478029,0.13022283575860535,0.04431936892443757,1.0716628561530994,0.13495404662802887,0.06679419908327028,1.3002079586037765,0.10962390873390931,0.03994608107955048,1.3284864033774006,0.13573671467596138,0.05253601609338781
Window L1,3390,1872,4095,54.70941883767535,0.25784993171691895,223.78163814544678,13.4233238697052,237.4628119468689,1.2917999950338706,0.17671471524528398,0.0542630907558868,0.023418468755255554,0.022774940661518462,0.0006489280230630518,148.21113463759116,0.07932743804958593,0.03759839495448535,0.6080681798713045,0.10683558525321318,0.022453228454113374,2.3116980911191556,0.36184399639621295,0.16861301934151585,1.3652476917918628,0.06351897830363144,0.03944335105771048,1.1527661616497076,0.11763927378242625,0.06034016775761904,1.2863527556766599,0.08320227602104996,0.034446480602646753,19.53131074768609,0.12648215046411515,0.05222583261838015
Window L2,6580,1872,905,12.090848363393453,0.1423931121826172,399.2567961215973,39.40167284011841,438.8008620738983,1.115071385844942,0.2575518889670351,0.07718918658275083,0.037157158530435705,0.006290051987605272,4.993638666963392e-05,0.90925755228412,0.06177664213657251,0.03643339387357416,1.3111931891922621,0.12619359050781445,0.031294474072376295,2.488525645464216,0.36936481177339914,0.17112333194311843,1.0116292473826438,0.08199735332978939,0.041888172078830166,2.3570475420002848,0.11060261659106026,0.05192715405609682,1.5084251469658843,0.055775184297261984,0.03287008887888639,1.3422883584580971,0.1336940174488172,0.05534696723403783
Window Normal,6445,1872,1040,13.894455577822312,0.3712317943572998,427.22963404655457,17.748997926712036,445.3498637676239,1.1103050749346643,0.2660356891098782,0.08081923055832367,0.09927395739077385,0.011514422601192809,0.0005053558613796236,1.6782964692620599,0.06420211252112211,0.03809189112171121,1.714748828658049,0.1356951725020474,0.034562619252839676,3.022487767859232,0.3870951932842809,0.18379651820107126,0.9198467897108872,0.0703757594044614,0.037675185523048264,1.1513512938045234,0.11580272115510362,0.04994193904161164,1.3827588362094225,0.06286894468019943,0.03291828050790141,1.3848836272286997,0.13919875190728556,0.057288877508485866
Window RBF,470,1872,7015,93.72077488309954,2.1396279335021973,87.89163112640381,3.2084131240844727,93.23967218399048,1.1927368874883668,0.20611627957981934,0.05985837365891546,0.04484928179648023,0.047332877555884126,0.004129547147306792,1.9493641701637587,0.11944353554386794,0.03744228111535451,0.5854024483766642,0.1546246518120565,0.04147661652320809,1.1844723415359533,0.3757812132616368,0.20651806767441586,3.2930994493504535,0.12878084316601088,0.03886772286616816,253.95246088445936,0.13411001103882356,0.060157436647559,1.125387401926121,0.12420959238468972,0.03385480884168314,32.9159716081371,0.16129987554284858,0.06028810680932636
Window Cosine,6440,1872,1045,13.961255845023379,1.0215950012207031,357.47236800193787,24.728808879852295,383.22277188301086,1.1661137754528608,0.2169185827002768,0.06259667516351375,0.08014270870837227,0.013078704007648812,0.00018241403155221987,1.2829187136059885,0.06808556730636163,0.040198980220518266,1.0822976034740543,0.11770597686123008,0.02887305498831464,2.1321050550383993,0.3533320502123645,0.16059939083787586,2.2485843458501513,0.0904048720243709,0.04691631068263553,1.4510433459841692,0.11284890116930966,0.057512653638306814,5.754455733498756,0.04772225291648524,0.033426825280483984,1.899707660201595,0.12751211339975582,0.05378828810540014
Window Linear,4315,1872,3170,42.35136940547763,0.2440052032470703,283.1201298236847,9.615124940872192,292.97925996780396,1.1626322976327434,0.20754218667320526,0.05846865386590794,0.009292448093229246,0.009316778534538944,0.00014132391579649525,1.5537170343210165,0.07407740103703081,0.042317611694826264,1.0833410703818493,0.11765161485443824,0.02891778543663562,2.8471154433099026,0.37836453085845695,0.17787344687934564,2.850750877165243,0.09757029515911723,0.04833380826719753,0.7863550514503146,0.11332279226481116,0.06226920757584055,1.8959678291208377,0.055400015560996246,0.03879306175677562,1.5236465064343925,0.1316557018678242,0.05713936242404083
Window Clinear,6915,1872,570,7.615230460921844,0.11368083953857422,577.814297914505,28.69688105583191,606.6248598098755,1.1921863912511474,0.20461925945408857,0.059244402918505246,0.5178458311723595,0.05585330684545613,0.0032360072218896837,2.153463061990566,0.06671833439912347,0.03794741702931165,1.5373133982859088,0.13216973854210753,0.034169471023934486,2.510572717200198,0.3702329640202991,0.17181721586269563,1.5317263511220582,0.07453148103186581,0.04278365121888522,1.677161873529075,0.1188373972251327,0.05881108143676457,1.3414328964928175,0.07529817361211248,0.03517916632460909,1.5577128151305175,0.13728258189127282,0.05539855162957444
Window Rank,790,1872,6695,89.44555778223113,0.31307220458984375,123.29638576507568,10.54166865348816,134.1511266231537,1.3269767433132504,0.15657855411605665,0.049412822485042696,0.02058414785963089,0.02107215136981925,0.0005012589060047382,1.4662255652526621,0.173809182707488,0.04771438871377225,0.5066614977736114,0.12523086266090497,0.02612827110012696,0.8028193356879845,0.27076796822059485,0.12386177578879688,1.6860002644259575,0.16491664497469774,0.04634037714611469,2.0487789591631893,0.17760006190722918,0.06639627203041853,1.1083204976207008,0.16297080499468436,0.042536510053175214,1.1207958763871226,0.1566182788689343,0.050361459527931474
Window Mahalanobis,715,1872,6770,90.44756179024716,0.5882089138031006,118.91059875488281,5.037532806396484,124.5363404750824,1.295012182420976,0.17458550775952378,0.053525667835132976,0.01964156229919779,0.019794184720548166,0.0007933465350416808,2.6415751612171414,0.10555718427781445,0.04078974246768892,0.6040427309169288,0.12678030086452763,0.032275733279331954,0.8570055905732862,0.2849508296515547,0.1349504486367005,5.610513976683891,0.07716495275067581,0.03887458773449025,0.9556096405404216,0.12130430307174175,0.06259914873189917,1.2720340907366743,0.09039616100911824,0.03539832599454019,1.6569293669235647,0.1250666780131879,0.049900875151853236
Window AR,700,1872,6785,90.64796259185037,0.23562097549438477,121.66392517089844,4.934087038040161,126.83363318443298,1.331017281243834,0.16194259316447232,0.05106752147789764,0.021099984364625762,0.020872495581432653,0.0006950807845126142,43.6224673857877,0.07581879295565307,0.03668198180240713,0.5669751350170124,0.1247498723243202,0.030723703412180326,1.2051850468970429,0.3290540839058264,0.1644605414731051,2.8188973045983907,0.12099729276089846,0.0404957332046473,3.4341543715241474,0.12706937563418136,0.06033919202122142,1.1725938432808063,0.12156795993487256,0.03652884047664236,6.771548794089189,0.13525905828270693,0.05262407433157667
Window Mean,3676,1872,3809,50.88844355377421,5.42728590965271,266.0339958667755,16.901690006256104,288.3629717826843,1.1430681652612704,0.23872482254458788,0.07021820152567464,0.01994339278139519,0.020374568844408296,0.0004562403742883064,5.814737356314202,0.09255898217701596,0.03709242200800028,0.6747621359453312,0.10354469768132538,0.02303649895044384,2.104993871805006,0.35253427756441635,0.16031893700577923,1.033488657301985,0.06376560955225359,0.037593467607062316,8.010951207044679,0.1243772226008755,0.05793875452790329,1.2761009609129925,0.09102687964017336,0.0358120577599095,2.5097557184208563,0.13586338257563188,0.052808322469882665
Window Median,3853,1872,3632,48.52371409485638,5.42728590965271,292.61616921424866,37.078529834747314,335.1219849586487,1.1704012244949118,0.20791455042574744,0.059194866962327404,0.014196992348105168,0.013973414608106815,0.00022055079688971312,1.1936767689742522,0.0633318204786276,0.04002006794138068,0.6971483958104924,0.10203506874793912,0.022837336100156348,2.261258168735299,0.3586629080350831,0.16223674812685737,1.0455928121175686,0.06635244642004474,0.04124901430692475,1.4586140198382092,0.11064493510866087,0.05720542025864171,1.4004858494668668,0.06946181708526901,0.035687785157463396,1.1551717789732137,0.12404712011368475,0.05233147370633013
Binary Segmentation L1,2110,1872,5375,71.81028724114896,1.9042809009552002,203.77186489105225,6.109630823135376,211.78577661514282,3.0951969260085983,0.07452018381539761,0.04461097422933682,0.00888331374134772,0.008818785370834392,0.00011772861502505436,1.9820518928980781,0.0650175251422475,0.03752932667337486,0.5171971667377199,0.13150312312190623,0.025290719132190168,0.5966563309837325,0.20988590021129158,0.0856990311332006,1.4242074757283507,0.06375889798173377,0.040947500240810016,0.7107728211824523,0.1134322006086242,0.06323647836105427,1.6147208716582244,0.062461118091821026,0.036011353761854235,1.243710849867314,0.09117471679298199,0.04168038901835576
Binary Segmentation L2,2110,1872,5375,71.81028724114896,0.47800517082214355,211.5867419242859,16.387662887573242,228.45240998268127,1.3702109122174002,0.14103829100214424,0.04636932230406502,0.005475045700807959,0.005439336012660459,4.6674956143824015e-05,51.455243880203874,0.08315616521465294,0.036485033728858154,0.5024163861102365,0.12337938477993766,0.02290629319980185,0.9928095253131347,0.2670651045674014,0.11150788597210677,122.398804619426,0.09040011014803834,0.03676084833345426,4.860028049226366,0.11113848199174493,0.05537349375239761,1.2514535979250716,0.08657233262912291,0.033960746041313106,22.85455525201537,0.11352365079321275,0.042926287286017606
Binary Segmentation Normal,6250,1872,1235,16.499665998663996,0.9812648296356201,506.63954615592957,44.05299711227417,551.6738080978394,1.1534247395063904,0.21830410602761244,0.062186976971078944,0.006845307809145827,0.006775437368694864,8.151622825406834e-05,1.052584751511125,0.06461500947626618,0.03819656125214102,1.2671737823756897,0.12403863939054113,0.030495604965570713,2.1927214409935445,0.3554235295438918,0.16293394182552992,2.363435988824649,0.08415752583365388,0.046275803248847856,1.0918321812213645,0.11880591757019941,0.061064450683023346,1.97725045201046,0.05384838100952762,0.03687278256512318,1.3881585805315462,0.12824606827754834,0.05476345471744616
Binary Segmentation RBF,6255,1872,1230,16.432865731462925,85.13455486297607,406.13821506500244,24.23282504081726,515.5055949687958,1.1114159283158918,0.2625112859797053,0.07915716340862824,0.02350214371761857,0.017501689831404085,0.0003527057589071823,3.5047015845743577,0.05826767537396688,0.03217926899725911,1.4757972722212434,0.12962772266154185,0.032992678149812445,5.548301334824417,0.3805762373490823,0.18006743494094343,0.9197774415269552,0.08864318935078812,0.039815527059653896,4.138104052188617,0.1381604739391823,0.05904255737724787,1.673379420145043,0.050970759971217736,0.02932635351744884,2.299372397189267,0.14078237930711104,0.056616711151237585
Binary Segmentation Cosine,6255,1872,1230,16.432865731462925,90.44004774093628,368.05945205688477,35.290919065475464,493.7904188632965,1.1705526490233082,0.2038936423662223,0.057576121587797235,0.01462094535922741,0.010473257575192723,0.00011806626974639504,1.1410464980448651,0.06211233158513444,0.03785341839675129,1.3901657357652792,0.12802383218233523,0.0323464165162451,2.3033029291483818,0.36172230530167276,0.16726758142967535,1.4050953083041402,0.08745511054468601,0.0444185323759112,1.3365322864814946,0.11330635789490791,0.05824256929344913,2.929087619983552,0.047698974028158286,0.035009131348071806,1.4613004965137795,0.1268357264347886,0.05410397965220592
Binary Segmentation Linear,2110,1872,5375,71.81028724114896,1.042503833770752,162.33207988739014,18.413294792175293,181.78787851333618,1.6930547455744491,0.10849305327313132,0.044011646635859124,0.005604150470300584,0.005552636649658846,5.706178264183813e-05,2.592682212127601,0.06364804671358604,0.033949227446906635,0.505827553467802,0.13694033769961717,0.02638526088912479,0.6585157486720605,0.22069863034680048,0.09001138688835367,1.286581966975954,0.06627564490145763,0.03580918451983501,1.0167935406082913,0.11010851074332549,0.059020958494232445,1.2989029590540413,0.07816516316997173,0.034003650970715664,1.1322453596188118,0.09873525293719349,0.04040604720345867
Binary Segmentation Clinear,5715,1872,1770,23.647294589178355,0.658782958984375,325.75882291793823,15.50334906578064,341.92095494270325,1.1034051484440883,0.2694634147700931,0.0819903910961239,0.004582323129550643,0.004562204548884333,3.121525714447097e-05,1.4993143819231238,0.06418099965861432,0.03741577077871388,1.1316414255730345,0.120217718175294,0.029817123477031686,2.636944189071688,0.37529782462428996,0.17620323448763933,1.5865599704752207,0.07657944759880331,0.04428389678270397,2.9844581527212175,0.12062950752765819,0.05726810369385639,1.301237628416463,0.06955870699469295,0.03205531575288653,1.5310179024692965,0.13756122798729112,0.057383131415762435
Binary Segmentation Rank,6255,1872,1230,16.432865731462925,0.6013333797454834,393.0374231338501,16.66758704185486,410.30634355545044,1.1991305906834175,0.19897133649009163,0.05751083130526721,0.011755151250014794,0.008423541811306902,0.00010206049567850605,1.0493192785753038,0.06299245223301507,0.038657811993863415,1.1653587424892748,0.12104002951771534,0.030082141061505915,2.514702880632306,0.3705009030938894,0.17333365238154588,2.9261806641864094,0.08473029140915932,0.04605589587890981,1.7856998347652364,0.11757606025984556,0.057991552957569414,2.744276768808793,0.05145010900949498,0.03534830444068132,1.6745529889238457,0.12696059047806463,0.05488528131437768
Binary Segmentation Mahalanobis,6255,1872,1230,16.432865731462925,81.19061303138733,371.8930449485779,27.844094038009644,480.92775201797485,1.1145239346326945,0.2584486314081401,0.07730739906323099,0.019283978567787817,0.014313474304814389,0.00021513810239023385,5.674528658628698,0.06946444051439919,0.038167589938879413,1.3408857519800548,0.12713308485523747,0.031986120365369165,2.3336819568452087,0.3628189177877801,0.16670005164448473,1.1376856931385293,0.07489165165731675,0.042003232513076305,2.2971140225243283,0.12117310562224577,0.058003546228542015,1.30717328618832,0.07358498786531731,0.033513876388637745,1.903109660313203,0.13772853675190633,0.055987119280576356
Binary Segmentation AR,6255,1872,1230,16.432865731462925,1.7732141017913818,341.5288231372833,45.44008708000183,388.74212431907654,1.1320369134492452,0.23901394046100008,0.06958347774784186,0.00556088283231305,0.004013436103837863,2.9439543829716046e-05,1.102812791620627,0.06519952589926335,0.0401445485235123,1.1612758174492144,0.1207199671202742,0.02975636054438373,2.127945605423489,0.3529587931650599,0.16031576606609163,1.3541153611949472,0.08535361367249122,0.044430947244928104,1.7938480140906794,0.11025018116415577,0.05655992074215647,1.9330790769128916,0.05044750739806417,0.03458189985702583,1.3263343078716767,0.12849462062301825,0.05442529503372122
Binary Segmentation Mean,4957,1872,2528,33.77421509686039,264.20460081100464,298.0953757762909,21.078168869018555,583.3781454563141,1.1759703546339761,0.20490958081553134,0.05821357476499876,0.005796012941929827,0.005848020283090285,6.264728546102211e-05,1.5800392448502152,0.06385512366808302,0.0400056486530313,0.9587515153806793,0.11343711677352933,0.02733397688956549,1.8290202403466682,0.337144700129727,0.1496984305129283,2.3687195583998237,0.08914271585196576,0.04700920984182718,0.7169737549398728,0.11395120180256273,0.06411178329044098,1.6179234661383184,0.05967691226852094,0.03747461508992086,1.2816492684539362,0.12349567144912617,0.05298873579102173
Binary Segmentation Median,6253,1872,1232,16.459585838343354,264.20460081100464,367.1307260990143,27.418041944503784,658.7533688545227,1.1609967980282647,0.2190306079876481,0.06292856193544893,0.01619014251780071,0.016496371508031068,0.00031365652973219723,1.7171839500246264,0.06324063054596159,0.03775364953066983,1.3859131510981215,0.12773849151044264,0.03218224605289224,1.7343606056006338,0.32981392944787213,0.14593822688964483,0.9993615528678097,0.0724102859003263,0.040454640361418784,2.127227928574356,0.1133034329202805,0.05678464039925281,1.303874656290489,0.0719404970574138,0.03268901871562119,1.3056385981252627,0.12674678085974694,0.0511305800518351
Bottom Up L1,2110,1872,5375,71.81028724114896,0.20159316062927246,177.83623600006104,21.710506916046143,199.74833607673645,2.2738274508380174,0.07967710367227925,0.043076765982541114,0.013182912487125076,0.013101835884576486,0.0002088340281387405,5.538038132675549,0.09183029964830886,0.03765279059543519,0.49567301928704827,0.11726971340325867,0.02132007744898673,0.6753713043734627,0.2230585709834086,0.09040404184906539,29.3977095472785,0.08540507006802184,0.03870073319075325,0.989790980750943,0.11598729241841037,0.060991362336158095,1.2416021901461018,0.09222984291063367,0.03457795344600444,5.078149442229596,0.10231996612361213,0.040866569859635396
