Approach,# Train,# Test,Cut,% Cut,Cut Seconds,HPO Seconds,Train Seconds,Total Seconds,CO(GT)_MAPE,CO(GT)_MAE,CO(GT)_MSE,NMHC(GT)_MAPE,NMHC(GT)_MAE,NMHC(GT)_MSE,C6H6(GT)_MAPE,C6H6(GT)_MAE,C6H6(GT)_MSE,NOx(GT)_MAPE,NOx(GT)_MAE,NOx(GT)_MSE,NO2(GT)_MAPE,NO2(GT)_MAE,NO2(GT)_MSE,T_MAPE,T_MAE,T_MSE,RH_MAPE,RH_MAE,RH_MSE,AH_MAPE,AH_MAE,AH_MSE,Avg_MAPE,Avg_MAE,Avg_MSE
Bottom Up L2,2110,1872,5375,71.81028724114896,0.1452188491821289,200.8501319885254,11.077531814575195,212.07288265228271,1.5379117520783796,0.12943073722379297,0.04735535597110673,0.01554876884665292,0.015190906525941404,0.00034730251407152495,42.66373500018174,0.07860108309483559,0.037641021294974174,0.5026211083954908,0.13136280965866168,0.024704379567095796,0.6867573130306039,0.22389634888970728,0.09084523838163185,18.099092684808028,0.10297925495054769,0.03993453569412763,1.179005163299177,0.11312990978559072,0.05938481993358756,1.3097931965398661,0.09417157355247595,0.03671022970587902,8.249308123397505,0.11109532796019403,0.04211536038280929
Bottom Up Normal,6250,1872,1235,16.499665998663996,0.2626607418060303,462.4740388393402,28.976743936538696,491.71344351768494,1.2028144381789234,0.20174571991185766,0.05881887570208884,0.004706587052153303,0.004677791649557203,4.113766930822583e-05,1.3659149356039704,0.06773352312994191,0.04197288280508712,0.9898070001289369,0.1143854480959569,0.027818700172513255,2.0211243269679557,0.3477021074782894,0.15746868065199626,3.445503450703862,0.09692754644377691,0.048407954039238206,0.9808660438069501,0.11507023189972376,0.06084988313219366,5.176974723097725,0.04862626851235719,0.036884284554309026,1.8984639381925579,0.12460857964018249,0.05403279984084186
Bottom Up RBF,6250,1872,1235,16.499665998663996,2.9874160289764404,484.86762595176697,29.79559302330017,517.6506350040436,1.1700695775873993,0.21888918287003126,0.0636625233138991,0.01628060656080024,0.015981500049593124,0.0002930312972396768,4.575962071749839,0.07232875580538661,0.0423692774931565,1.6031421313246839,0.1339717315742925,0.034243138807354224,1.9482153749135331,0.3440102212923981,0.1550874537484749,1.59867376708853,0.0731323025932929,0.04430598455272385,1.426838360228992,0.13540248348463685,0.0636937047992956,1.4430712416693443,0.06684037727289918,0.03595038867067165,1.722781641390391,0.13256956936781622,0.05495068783535201
Bottom Up Cosine,6250,1872,1235,16.499665998663996,1.3886449337005615,468.7570381164551,13.117819786071777,483.2635028362274,1.126589721396703,0.24751498867110336,0.07294974823425898,0.00844432795893819,0.008340143901732908,0.00010781350675658443,1.1454983165865655,0.06426637697470731,0.037437690542131835,1.2867825874425474,0.12423159031104061,0.03185366336517164,1.982545165301728,0.34406200196146786,0.15403153912881096,1.2715275501632446,0.08659026573039093,0.04361109990041299,1.1923558413335957,0.11685279527563831,0.059480102312238076,1.5377710817916697,0.060618555072627756,0.036007495687010664,1.193939323996874,0.13155958973733853,0.05443489408459901
Bottom Up Linear,3925,1872,3560,47.56179024716099,0.1717510223388672,286.7185971736908,23.75182795524597,310.64217615127563,1.1639776020126609,0.2215985671752598,0.0642924960004899,0.006609249032452938,0.006545829489577596,6.291278707461575e-05,1.2402049085655622,0.06279460750441336,0.03651839395116289,0.7002571717553371,0.10243853130110844,0.02296361554656652,2.7735564976278977,0.37899974621557314,0.17797298165625786,0.9670748649931469,0.06998076321698248,0.03926087575331404,1.3006244409689447,0.11137211942064125,0.05794035511905831,1.3034802281416662,0.07322032001819152,0.03327203116802071,1.1819731203872097,0.12836881054271831,0.05403545774774314
Bottom Up Clinear,3895,1872,3590,47.9625918503674,0.11948204040527344,289.8887097835541,11.776591777801514,301.78478360176086,1.1772132210884951,0.21894453748913065,0.06406784290315316,0.01881434928151434,0.0184041603645801,0.0004450893444347416,1.3761592156289386,0.07019008846513614,0.041577368654581275,0.8862238659953519,0.11038145689870822,0.02642541436456812,2.592270358634053,0.37328167242494703,0.17473002871018523,3.515300187477061,0.09611307621045756,0.04507326696185344,1.3918442353659832,0.11183509725641833,0.05802665786477299,1.22639193631838,0.05113084057797998,0.03772918118392831,1.5230271712237227,0.1312851162109196,0.05600935624843473
Bottom Up Rank,6250,1872,1235,16.499665998663996,0.27452588081359863,424.0983967781067,17.892339944839478,442.26526260375977,1.1247198929532605,0.26022447648994407,0.07899590350578764,0.004544125187072888,0.004543245541825691,4.0217505434807266e-05,1.013620423238188,0.06019546411016272,0.034331541702199084,1.4730178020040559,0.13024219473517704,0.03319318223422743,3.013014924592765,0.3869718185889248,0.18461252010015164,2.686765461892938,0.07284374517490014,0.038858452860041005,6.679760673590266,0.12588716889656582,0.05640768428955116,1.2479833930023565,0.08093583506252132,0.03219155657754163,2.155428337057612,0.14023049357500258,0.057328882346866825
Bottom Up Mahalanobis,6250,1872,1235,16.499665998663996,0.7359151840209961,437.0020160675049,12.34810209274292,450.0860333442688,1.1969640845021834,0.20060941918660105,0.057872168880132135,0.011637174074454651,0.011418382316108684,0.00022383764748685412,31.448537674370307,0.07837197169483347,0.03936661049069935,1.3742621723215123,0.12755451190701342,0.03267354595559596,2.9593539327149205,0.38497389665348986,0.18278192238855454,1.0874636483035178,0.06596342813751782,0.040257227615390204,1.22079289506378,0.12497182625305238,0.06211957626441558,1.3183313055107577,0.08394664239669956,0.03590085732560545,5.077167860857673,0.1347262598181644,0.05639946832098501
Bottom Up AR,6250,1872,1235,16.499665998663996,0.18239474296569824,388.8630130290985,13.728669881820679,402.7740776538849,1.1596291835141694,0.22128980374023038,0.06372998427461954,0.010133748134261841,0.010005904554361952,0.00012945371379094228,4.737665531292436,0.0694215804562572,0.04178269520675987,1.3126416430130121,0.12534973894916557,0.03159214837597251,1.6961782899579936,0.32889978834027006,0.1455748767015678,22.292797987855867,0.1080467323271263,0.0515969623242834,0.809530560049353,0.11491035884455766,0.06253994105970423,1.1736421234469392,0.04570954918379792,0.03728117451951165,4.149027383408003,0.12795418204947082,0.0542784045220263
Bottom Up Mean,4954,1872,2531,33.81429525718103,6.495730400085449,344.8514280319214,29.18626093864441,380.53341937065125,1.0881252200227143,0.2979470833979189,0.09619031151111239,0.008862640105163916,0.008783838640735448,0.00011905987456456276,1.5304836566886282,0.06295031569783813,0.03676897314543271,1.0306702026818253,0.1156199011999855,0.028399853973834144,2.271961852833596,0.3590114716843179,0.16561167043642483,1.7277842645477501,0.08099732204793936,0.044263394564312664,1.3836237542480903,0.11093586347100381,0.05779484056682777,1.6001848637263971,0.05626126986173753,0.03420551438344213,1.3302120568567712,0.13656338325018447,0.05791920230699388
Bottom Up Median,6250,1872,1235,16.499665998663996,6.495730400085449,637.7481021881104,56.029897928237915,700.2737305164337,1.136281062655144,0.23798256785943017,0.06940482018152154,0.004669246934698665,0.004547276218667795,0.00012007538524445434,1.434887433990703,0.0639736596388508,0.038905900619334494,0.8931949941856732,0.1106843889941531,0.026258482755929888,2.15113812627895,0.3538284335045928,0.1594493777655592,1.1659526579376231,0.0675192074459197,0.042047227030184514,2.02382161124359,0.11630243301506722,0.0575016869193295,1.3290315229399783,0.07300450645332533,0.03425032734130773,1.2673720820207954,0.12848030914125072,0.053492237249801386
