Approach,# Train,# Test,Cut,% Cut,Cut Seconds,HPO Seconds,Train Seconds,Total Seconds,DEWP_MAPE,DEWP_MAE,DEWP_MSE,TEMP_MAPE,TEMP_MAE,TEMP_MSE,PRES_MAPE,PRES_MAE,PRES_MSE,Iws_MAPE,Iws_MAE,Iws_MSE,Is_MAPE,Is_MAE,Is_MSE,Ir_MAPE,Ir_MAE,Ir_MSE,Avg_MAPE,Avg_MAE,Avg_MSE
Window Median,26294,8765,8765,25.000713083658976,1230.6600544452667,1259.1376020908356,39.052724838256836,2528.850381374359,24.699668981295886,0.33331550009946126,0.14446407130748182,0.7521007334526028,0.22652417533347163,0.0687729436955941,0.006900518249952936,0.006730552084959492,6.79711459845482e-05,0.9592708355968592,0.0386832239252633,0.006651513848140058,1.0453764591031613,0.004294971944266587,0.0010439781389975367,1.1567410094642354,0.013068807802432528,0.0010020294048272245,4.770009756193771,0.1037695385316414,0.037000417923504204
Binary Segmentation L1,32959,8765,2100,5.989902735388916,21.099035024642944,1647.734081029892,128.37968182563782,1797.2127978801727,27.006558940896074,0.32536515104337166,0.13793847409455007,0.6824477424108916,0.2138918464310269,0.06114361282436911,0.006988120083755677,0.006797106057818014,6.248543516777326e-05,1.0358270195021149,0.03113176476039907,0.004793620982587255,1.1635420947114152,0.0030437936401378094,0.0010089407343974364,1.4530628114146122,0.005801471273124705,0.0007409731929884084,5.224737788169809,0.09767185553431203,0.034281351210676804
Binary Segmentation L2,22659,8765,12400,35.3689494851536,3.721331834793091,1056.1293642520905,112.16374111175537,1172.014437198639,28.73582977393814,0.32251004679416423,0.13732029262148288,0.6917857563951842,0.22845774406723365,0.06996149305993736,0.006741945516634021,0.006552183312694272,5.822569359154355e-05,0.9000572101399293,0.041679338212568987,0.0065524033328846305,1.0346998664688498,0.0053788827625597104,0.0011291206329080749,1.121928761084945,0.013432350107405924,0.0009745101295545263,5.415173885590604,0.10300175754277065,0.035999340911726456
Binary Segmentation Normal,6874,8765,28185,80.39305171282695,7.9345409870147705,362.31641030311584,15.388458967208862,385.6394102573395,5.5435311315107825,0.32170682605771167,0.14380247756708636,0.5324330632103704,0.2414791073551516,0.086823611769916,0.03533507137573134,0.01910799186358909,0.0025066676356783136,0.8892717495280081,0.04328437268637524,0.006724721990130605,1.1879804918927566,0.03665054182839889,0.47128179733649683,3.231120331242366,0.021861153564703435,0.007007849585609006,1.903278639793341,0.11401499889265425,0.11969118764748637
Binary Segmentation RBF,32964,8765,2095,5.9756410622094185,7227.85010266304,1935.3854269981384,123.15963530540466,9286.395164966583,28.568041971873278,0.32724721774193777,0.14078753741332772,0.6755846462162434,0.21366140058908095,0.06103334557439142,0.005405513835925662,0.005254294923529183,3.880546254636991e-05,0.8511489686877307,0.039811561164383814,0.004600506841965516,1.078293531232735,0.0028395257011433668,0.0009778259291496828,1.1614706648939985,0.008926127432307668,0.0007282461167109887,5.389990882789982,0.09962335459206288,0.03469437788968189
Binary Segmentation Cosine,22659,8765,12400,35.3689494851536,6511.498426914215,1088.7274942398071,96.49393200874329,7696.7198531627655,9.396846539098691,0.32736989281702455,0.14338589042114677,0.6776154818519755,0.23163468839908505,0.0718885815515966,0.005369118127240926,0.0052068839268062305,4.0547079269550786e-05,0.9442473015315892,0.039376952901418426,0.006643077384974561,1.0324353470996617,0.008175111750125807,0.0011524736997396722,1.7668060145789062,0.005256642606867731,0.0009369418212782588,2.303886633714676,0.10283669540022099,0.0373412519930009
Binary Segmentation Linear,6874,8765,28185,80.39305171282695,12.392596006393433,343.44069719314575,15.746757984161377,371.58005118370056,1.833722573269744,0.3460755254441371,0.17549934253696925,0.5319990083221976,0.24294962048133015,0.08814193777954636,0.0211667767441316,0.009423640683014396,0.0017759881746246698,1.021231740428033,0.03991347694915588,0.006910772375828406,12.559642361312102,0.03897137826119385,0.4988111820135149,1.1601577640679253,0.01875576136561598,0.0018101911387708605,2.8546533706906896,0.11601490053074161,0.12882490233654212
Binary Segmentation Clinear,2139,8765,32920,93.898856213811,6.449206829071045,160.0647931098938,6.613461971282959,173.1274619102478,2.3242765423241933,0.3991698485391756,0.22280962992887224,1.3574786268648533,0.41115021719704964,0.2318428376929839,0.12702026096134422,0.018570034475211782,0.006117844306509398,0.8514422310223188,0.06349985178043825,0.007924432773394654,2.093276554827125,0.04058679977783946,0.49430937721136914,8.932012877428981,0.07804465307602422,0.28940505108605385,2.6142511822381365,0.16850356747429274,0.2087348621665306
Binary Segmentation Rank,33129,8765,1930,5.505005847286004,7.473740577697754,1430.0692772865295,75.54643821716309,1513.0894560813904,30.793202022809982,0.33052226295520376,0.14234571357025638,0.7292322795590054,0.2154576463947632,0.06179069760393964,0.008887366508923366,0.008675163696956064,0.00010279967629325298,0.8531726470158901,0.03840774597542582,0.00454307941489331,1.0988037722550679,0.002520414399096692,0.00101143152193226,1.0780300456510972,0.015128589884331533,0.0008049645860733218,5.760221355633319,0.10178530388429487,0.03509978106223137
Binary Segmentation Mahalanobis,33129,8765,1930,5.505005847286004,7218.416746854782,1334.9467689990997,95.30265617370605,8648.666172027588,25.035137971239077,0.318727819613703,0.13350293854514575,0.7147567717258554,0.21844607861229606,0.06365798012133259,0.006028142938344147,0.005846623576350532,5.068114341736703e-05,0.8398144725123353,0.04118714703554098,0.0045960144086030314,1.7570451573637453,0.007794353157327001,0.0010922331871360117,1.3842046833892185,0.005458166669645952,0.0007436672745097658,4.956164533194766,0.09957669811080949,0.03394058578002405
Binary Segmentation AR,1244,8765,33815,96.45169571294105,28.363495111465454,112.28139686584473,5.196793794631958,145.84168577194214,1.5727192556847107,0.48327175198055033,0.32479433839030303,12.114420377348146,0.8285412707328619,1.003254671229413,0.010130247820917043,0.00840710205831177,0.0010625300994724428,0.9761610640355778,0.06989029165352197,0.00871268175923909,3.2613427967624644,0.03835984845117218,0.48374261164382987,17.692353563358576,0.1412581935247713,1.1178572458223444,5.937854550835069,0.2616214097335355,0.48990401315743376
Binary Segmentation Mean,19463,8765,15596,44.48501098148835,21045.199222803116,851.7856638431549,46.3702449798584,21943.35513162613,24.925603870302705,0.3264297944625627,0.13860147787694724,0.8606468330057141,0.24035918177154814,0.07696627868806372,0.005805374410867424,0.0056530279949355755,4.9634255775475337e-05,0.8399846558757222,0.05142423131648233,0.006773916623196843,1.515343022889354,0.0036690345374340485,0.0011461159417905328,1.131001576777039,0.012565152010969523,0.000952623370998508,4.879730888876895,0.10668340368232125,0.03741500779279547
Binary Segmentation Median,22659,8765,12400,35.3689494851536,21045.199222803116,896.8352661132812,66.27216100692749,22008.306649923325,33.51181636729461,0.328433259921457,0.14260559387683946,0.6244314110239303,0.2257834773688434,0.06935749149538475,0.006680751215538664,0.006497205006243796,5.9873343837163935e-05,0.8758144660615269,0.04419464885548683,0.006567747053028504,1.3273793251809745,0.0038022932871769385,0.0011625546597770274,1.1977275365459685,0.009514177780640546,0.0009482637059433034,6.257308309553761,0.10303751036997387,0.036783587355801624
Bottom Up L1,32189,8765,2870,8.186200405031519,1.5015296936035156,1270.8808896541595,81.3643889427185,1353.7468082904816,37.52335854540227,0.3296271331974418,0.14301463742492823,0.6227154681563397,0.21425008106105295,0.06275107919801245,0.009045977290420816,0.008731458898578397,0.00011866665562747781,0.8350750261238323,0.044038672970536645,0.0047595518283241834,1.0739596543482388,0.004175288179695046,0.0011328687594964909,1.1394748719075178,0.008503773172474222,0.0007408515778721491,6.867271590538112,0.10155440124662944,0.03541960924071022
Bottom Up L2,26294,8765,8765,25.000713083658976,1.1592738628387451,1083.9559121131897,61.68404507637024,1146.7992310523987,28.44964284795071,0.3304995606273124,0.14213372302428107,0.7494582838869667,0.2341797435084837,0.07291555619592598,0.011834402282132322,0.011619780884462675,0.00019794055457076243,0.855706048618674,0.04481302009026652,0.006433956143849196,1.0326861763634776,0.005230174470514506,0.0010302466274021119,4.481387337022422,0.004845944846564259,0.0009479547791098141,5.930119182687406,0.10519803740459965,0.0372765628875232
Bottom Up Normal,6484,8765,28575,81.50546222082775,1.698781967163086,324.92077803611755,14.15745210647583,340.77701210975647,2.5055996702163275,0.32295557904573396,0.15745133123609648,0.5207631262531639,0.24201993792156176,0.08933850482227076,0.2289928178835944,0.01658703517308772,0.0020599901681074106,0.8573709733731111,0.04942865055009838,0.00788069500025708,1.3582458983500876,0.04089640044475574,0.48461173418913467,3.978056151737335,0.012735838220661265,0.002604819623335855,1.574838106302271,0.1141039068926487,0.12399117917320122
Bottom Up RBF,31794,8765,3265,9.312872586211816,230.1098771095276,1340.3363790512085,146.28312706947327,1716.7293832302094,25.544102316353303,0.32199398199089196,0.13661829520599955,0.7130732618505393,0.21405620220055524,0.06105094311315538,0.008142944992592034,0.007954403160179407,9.209218628577641e-05,0.8735277502750869,0.03667474217296808,0.00455740808454343,1.0291736876901387,0.0056730846485867755,0.00101757470244824,1.123740871290037,0.010680112846725785,0.0007473375319514238,4.881960138741956,0.09950542116998361,0.034013941804064106
