Approach,# Train,# Test,Cut,% Cut,Cut Seconds,HPO Seconds,Train Seconds,Total Seconds,CO(GT)_MAPE,CO(GT)_MAE,CO(GT)_MSE,NMHC(GT)_MAPE,NMHC(GT)_MAE,NMHC(GT)_MSE,C6H6(GT)_MAPE,C6H6(GT)_MAE,C6H6(GT)_MSE,NOx(GT)_MAPE,NOx(GT)_MAE,NOx(GT)_MSE,NO2(GT)_MAPE,NO2(GT)_MAE,NO2(GT)_MSE,T_MAPE,T_MAE,T_MSE,RH_MAPE,RH_MAE,RH_MSE,AH_MAPE,AH_MAE,AH_MSE,Avg_MAPE,Avg_MAE,Avg_MSE
Bottom Up L2,2110,1872,5375,71.81028724114896,0.12261819839477539,217.92890310287476,16.84966015815735,234.90118145942688,2.436424765859306,0.07781078504958566,0.042238769598724406,0.0031845313320837255,0.003194782200663364,2.4815213404158252e-05,1.1526786636374096,0.0635448677412912,0.03886292077615933,0.49620739182078516,0.12484370501099934,0.022902890865662235,0.6555503591029034,0.21888959821682816,0.08871114353964617,1.0943672981248953,0.06532512467175718,0.03912529092385016,0.7595180857627201,0.11239609486164111,0.062451242880680144,1.454942823625665,0.06007972973562087,0.03394716068091324,1.006609239908221,0.09076058593604831,0.04103302930988
Bottom Up Normal,6250,1872,1235,16.499665998663996,0.26148009300231934,462.1010229587555,21.64130687713623,484.00380992889404,1.1102848836233161,0.27034887456810197,0.0829399251580447,0.009254329616384487,0.00921510574561335,0.00015471662603084113,1.5777982927188625,0.06448430965930578,0.03345039370590606,1.3151587840594643,0.12608781698080299,0.03172070791103517,2.2214409852214994,0.35807182211380795,0.16554905081060672,1.6091364144558717,0.08917339504165611,0.03993542858944672,1.2312770379901645,0.11044050750115444,0.05004768798617176,1.1056415971149398,0.05626360767151928,0.029217325713825237,1.2724990406000611,0.13551067991024512,0.054126904562633416
Bottom Up RBF,6250,1872,1235,16.499665998663996,2.343536138534546,441.1389260292053,24.2278311252594,467.71029329299927,1.1253599900826927,0.25143056735881014,0.07494806678001269,0.008446900666800735,0.008487706053005818,9.665119402213521e-05,3.3152020276492116,0.09783649497722322,0.03851401047879209,1.2943458134473538,0.12521883375819767,0.031509176522989533,2.734397476255645,0.37646685994759466,0.17619313052064528,2.5124539499515435,0.07484090507069532,0.04106654310643686,15.888166138460296,0.13810431353106234,0.05919478446043427,1.2563757404628417,0.10287019671629442,0.03709547779983771,3.516843504622047,0.1469069846766103,0.05732723010789634
Bottom Up Cosine,6250,1872,1235,16.499665998663996,1.2612152099609375,426.0942828655243,29.600029945373535,456.95552802085876,1.1415469441180115,0.2309611096796615,0.06677241556086363,0.005733778529373203,0.005616952451617648,0.00011204087779067152,1.7614140608529065,0.06481712012095989,0.041576553286923515,0.9794441521246999,0.1136608375152742,0.027695072149504448,2.056813979326093,0.3492046051710263,0.15626570163843892,1.4793922929680867,0.07967857938411418,0.044003854601958665,1.4284778916818017,0.11569459098207777,0.05848395815366995,1.533255119384775,0.056883706298370536,0.034223923515387784,1.298259777373218,0.12706468770038765,0.05364168997306723
Bottom Up Linear,3925,1872,3560,47.56179024716099,0.1642298698425293,270.48210525512695,36.62098217010498,307.26731729507446,1.1588405352972049,0.21915121116772143,0.06293673893326814,0.006386333086669323,0.006327277064516633,0.00011845997043782894,2.6066734796935456,0.0696642706553089,0.04167681669818313,0.7267475845866074,0.10362068402202695,0.023670317078759752,3.0414242781991283,0.38706478773044845,0.18384343804104186,1.7390289875602478,0.077934453125232,0.04410180630019169,0.9198503375960291,0.11033250614574058,0.06005383249506057,1.7012744871824586,0.05955142504011541,0.03674036839215898,1.4875282529002347,0.1292058268688887,0.0566427222386378
Bottom Up Clinear,3895,1872,3590,47.9625918503674,0.14926791191101074,436.0159499645233,27.397345066070557,463.5625629425049,1.1227504865365088,0.26378601433128235,0.08067902243202747,0.04246938717147396,0.04066244361852711,0.0017275091628855222,5.457822686041908,0.07157667413015807,0.03935493982364995,0.6711348113759898,0.10502939876827043,0.023145788180232708,3.071404665737278,0.38871981531517563,0.18565563711206065,1.2320070437084978,0.06906677585411747,0.04123054168791925,0.9771845949185287,0.11518175380895551,0.0609605944363134,1.4312716635213543,0.06881236559277888,0.036092739079722054,1.750755667376443,0.140354405177408,0.05860584648935142
Bottom Up Rank,6250,1872,1235,16.499665998663996,0.38689398765563965,754.134791135788,32.4109103679657,786.9325954914093,1.1486542214418782,0.2264317752382391,0.06526008902107154,0.005820602291099718,0.005789997494572289,6.216783663066523e-05,3.780224945518582,0.07124478999166163,0.03954596142464779,1.2266228026869985,0.12282997807357297,0.0304324311119447,1.657293671564897,0.3261032186406405,0.14251950074322636,1.196869124870136,0.07217510821988292,0.041934368287535335,1.7698018280628396,0.14077166610529532,0.06340970112497397,1.3374242947922446,0.0803745742509962,0.035920457806618435,1.515338936403584,0.13071513850185754,0.05238558466958112
Bottom Up Mahalanobis,6250,1872,1235,16.499665998663996,1.078474998474121,737.6315019130707,40.628480195999146,779.338457107544,1.1518987218040433,0.21780907225007984,0.06177008640560887,0.006188900367623971,0.006143576050571717,5.042671199564417e-05,1.8004596922780134,0.06498999892748873,0.03739988773083176,1.2470343437152978,0.12344653425810669,0.030616991479694967,2.6167536216009033,0.3739276757424418,0.17395292691084732,0.8555419577200896,0.06845080027592244,0.03882314706389006,1.6533559515108518,0.11883567011746261,0.05832457827361038,1.3762104006114975,0.06914397944486278,0.03480393369857457,1.3384304487010388,0.13034341338336697,0.05446774728438172
Bottom Up AR,6250,1872,1235,16.499665998663996,0.27150917053222656,446.09372997283936,37.56476593017578,483.93000507354736,1.1327225563428742,0.2404459508160857,0.07024937073790563,0.0016532861446413177,0.0016482232461319545,8.309908610740975e-06,0.9370482310286318,0.06417306720422114,0.03772432962797169,0.9670602558974721,0.11366144117789467,0.027352077648690458,2.5355843096097757,0.37137144054977345,0.17282593931490176,1.028274551498882,0.10342693716329317,0.0433846995621659,18.473186992857343,0.10940463311601313,0.05322001100334472,1.396461180129981,0.059991316752730325,0.0320439495196266,3.3089989204386967,0.13301537625326781,0.054601085915402185
Bottom Up Mean,4954,1872,2531,33.81429525718103,6.249980688095093,300.39227175712585,9.463883876800537,316.1061363220215,1.1715238959115433,0.22082616674970365,0.06460267755929486,0.01729218956139833,0.017676289151884596,0.0003966154146405574,1.5139509797651125,0.07283658566797706,0.042934519746290936,0.6854237629382124,0.10326804463082873,0.023193623560364203,1.8890548819829212,0.33959770138229256,0.152842328431571,9.048980663927765,0.08831722917513618,0.04963812816697268,0.6665429306004671,0.11914060311796837,0.06668687746814682,6.021553178498006,0.04770019883784291,0.0363863266533992,2.6267903103981753,0.12617035233920412,0.05458513712508501
Bottom Up Median,6250,1872,1235,16.499665998663996,6.249980688095093,379.4944989681244,12.411865234375,398.1563448905945,1.1712233916061898,0.21077547112648992,0.060205037151381396,0.020456941800325985,0.020014178720939576,0.00043243953041063415,0.8943040742624672,0.06753286186731133,0.03714034982712199,1.0897084033578819,0.11734434470273829,0.0288032023026992,1.4628958713758795,0.31158390820053034,0.13607672225205014,1.179042769777994,0.10295598959105626,0.043497015477511926,5.492009651042089,0.11111957060042718,0.05514676303124554,2.125421383568411,0.050429145949430494,0.03234219132739565,1.6793828108489046,0.12396943384486532,0.049205465112477045
